Mean_Acc,Std_Acc,Mean_Abs_Jerk,Dominant_Freq,Activity_Label
-2.3607622890625025e-05,0.0025689060562250387,0.08032494850393701,0.390625,4
-0.0007491433842968751,0.002744925715934563,0.07841968393700788,0.78125,4
0.00035600353703125,0.0027565775965170173,0.07499033885039372,0.390625,4
0.00031147680328125004,0.0027949956100041754,0.07786815802362206,0.390625,4
0.02594527010703125,0.028982798442480563,0.24895002503937008,0.390625,6
0.00016433907390624993,0.006305499551982457,0.08322146322834645,0.390625,6
-0.00021030541984375,0.0032918436610354764,0.07070088019685039,0.390625,6
0.000411954247890625,0.002663758217202885,0.07467292720472442,3.90625,6
-0.00021613294820312497,0.0024566042082849802,0.06796998581889765,4.296875,6
0.00011284470234375002,0.0030544551669752533,0.07859901361417322,3.90625,6
8.877444531250001e-05,0.003217149528251575,0.08072389196850392,3.90625,6
0.000542123979375,0.0025538599160078827,0.06734877653543307,3.515625,6
0.000876250824453125,0.0026146424701392226,0.07100375244094487,3.515625,6
-0.00017441823031250005,0.0030997646679985905,0.0793431277952756,4.296875,6
-0.0003487243788281249,0.0028659358691009874,0.08323797381889762,3.90625,6
5.243606835937507e-05,0.0026612334566261087,0.08253071433070865,3.90625,6
0.0003699950624218751,0.0029545452771974623,0.08897991000000001,3.90625,6
-0.05328415757242187,0.11102895906646554,0.43518364824409445,0.390625,6
0.012907400220546875,0.014812501821879025,0.13397876162992123,0.390625,6
-0.09150014925390626,0.12014184533790168,0.550753440551181,0.390625,6
-0.10647745084765625,0.11878585186686824,0.654434061023622,0.390625,6
0.01430050457421875,0.06487600599842079,0.25378744881889764,0.390625,6
0.005411150796874997,0.08038093554787767,0.8178433858267716,0.390625,6
-0.13164047967187498,0.13106230205851233,1.8790508267716535,0.390625,6
-0.11430105605234375,0.13202715943468477,1.516808357480315,0.390625,6
-0.00414207125390625,0.027411596061232602,0.41937031968503935,0.390625,6
-0.00015169876757812505,0.008728667699147537,0.16833193499999996,0.390625,6
-0.0018392330276562501,0.006043184556531097,0.15339785870078737,0.390625,6
0.00158425133,0.0028711289069701675,0.08238114527559055,7.421875,6
0.0012161961604374998,0.0031670860261068037,0.08969154702204726,2.34375,6
-0.0009373875487031251,0.003637903989408782,0.11035786988818896,2.734375,6
0.0009161932421875019,0.21880245354852407,4.3772301700787395,1.5625,1
-0.0044791686873437535,0.2508656573222688,5.397349223700789,1.953125,1
-0.00467979327328125,0.2359944990564622,4.931349222913385,1.953125,1
0.013559022351562502,0.25063373076005857,5.048378788976379,1.953125,1
-0.000275332171875,0.2517167994727415,4.585689395275592,1.953125,1
-0.004555941093749998,0.25237698507416406,4.357676157480315,1.953125,1
0.0089777156953125,0.249328805207259,5.052932534645669,2.734375,1
-0.008842896539062499,0.24507921225294227,5.3776431960629925,2.734375,1
0.0072248367093750016,0.21077044523833188,4.04840779527559,1.5625,1
-0.0001360892335937505,0.23994798214081206,4.735233283464567,1.953125,1
-0.014893122632031247,0.24067192060497006,4.793004614173228,1.953125,1
0.006062941320312503,0.24768664181915925,5.166878118110238,1.953125,1
0.0008114374921875025,0.2600026501221344,5.0059969291338575,1.953125,1
0.005421913046874997,0.27046172482534286,4.906903976377953,1.953125,1
0.015789317359375,0.25759145764214414,5.252128877952756,1.953125,1
-0.011391714828124998,0.25366912267946773,5.567410232283464,1.953125,1
-0.013002562359375,0.25853271014202855,5.615870685039369,1.953125,1
0.010250625476562497,0.24457477709580658,5.355424102362206,1.953125,1
0.014731338000000002,0.2269433010315291,5.372190029921259,1.5625,1
-0.0026572125757812477,0.20748917718977186,4.876619295275591,1.5625,1
0.001389337375000002,0.2656758129498847,5.29134322598425,1.953125,1
-0.011509409421875,0.28888892100893804,5.80846841574803,1.953125,1
0.0027605971015625024,0.2799395689613335,5.580173605511812,1.953125,1
-0.003399304445312495,0.26962590591617763,5.509612292913386,1.953125,1
-0.0051830808789062495,0.24827065551760719,4.7790478503937015,1.953125,1
0.01673599684765625,0.243663346218037,4.966015429133858,1.953125,1
-0.004253665031249998,0.25059488658259993,4.875178586614172,1.953125,1
0.004323237851562498,0.26093044298496715,4.829060999999999,1.953125,1
0.006279279468749998,0.26073869635953745,5.454585070866142,1.953125,1
-0.0152528772421875,0.24511877220507566,5.282426011023622,1.953125,1
0.0006151886098437504,0.23637422724220458,4.951726100000001,1.953125,1
0.01125068197703125,0.22990717375522296,5.157029990551182,1.953125,1
0.0019483710078125002,0.2239944719507759,5.114720011023622,2.734375,1
0.004949722148437497,0.26729094076296944,5.418613385826772,1.953125,1
-0.0064887757421874985,0.2532650672898071,5.373032023622048,1.953125,1
0.003121839545703123,0.24331536179268637,5.009840151968505,1.953125,1
0.011125118522265626,0.2454577660804041,4.814349490551181,1.953125,1
-0.015572538398437497,0.2535961895389808,4.797544142519684,1.953125,1
0.005370283031249999,0.25536335945953614,5.175258642519685,2.734375,1
0.016819867666406252,0.23999456583903597,5.20407743543307,2.734375,1
-0.010952823669531249,0.19787509347199608,4.1261852960629914,1.953125,1
-0.0077522440468750006,0.2050468629175141,4.491449351181103,1.953125,1
0.0025042341718749988,0.2056890207174202,4.672599700787401,1.953125,1
0.006332780710937504,0.1829700451996065,4.079049881889764,2.34375,1
0.010281299133593748,0.20620021260140708,4.834204728425198,5.078125,1
-0.008071096296093754,0.22150267445286487,4.882383417401574,2.734375,1
-0.020068441409375002,0.2031829750174565,4.3238068847244095,1.5625,1
0.016667720390625,0.2693835079416706,3.9798411913385827,1.5625,3
0.004974657196874996,0.31205265687264666,4.9606039685039365,1.5625,3
0.0008193714859375013,0.294407484151497,4.98151161023622,1.5625,3
-0.0007460159453124993,0.2818774400981481,4.75567976456693,1.5625,3
0.004612375603125,0.34746154911696325,5.588768619842519,1.5625,3
-0.002514590029687503,0.36399708913028833,5.688338288346458,1.5625,3
1.1816437500002802e-05,0.3180017876291472,4.752344860629921,1.5625,3
-0.0022041602914062456,0.30887346750604155,4.180348868503937,1.5625,3
-0.01378171267421875,0.3042620672165659,4.337994895275592,1.5625,3
0.0015739015624999988,0.36484712694923066,6.504300952755905,1.953125,3
0.03964376218750001,0.3624114737338758,6.285580909448818,1.5625,3
-0.008715430625,0.35711260785504284,6.356962417322834,1.953125,3
-0.022805336328125002,0.3421674782790248,5.862957417322834,1.953125,3
0.034630883125000005,0.3633003721969795,5.594719811023623,1.5625,3
-0.009433665937499999,0.34565588662277297,5.286969393700788,1.953125,3
0.0007776907812500032,0.3725015578780528,6.022405015748031,1.953125,3
0.017497640937499996,0.40580600447791615,6.267815507874016,1.953125,3
0.032449703035156256,0.3504334149623529,5.861496952755906,1.953125,3
0.015172298304687503,0.3496966312685973,5.575719724409448,1.953125,3
-0.030317480273437503,0.2902548095540717,5.699980946456692,1.953125,3
0.007254149343750002,0.33355072212956477,6.143480325984251,1.953125,3
0.0305783176796875,0.3571611700678676,5.304796484251968,1.5625,3
-0.0020767023515625,0.31169490571745856,5.455489474803148,1.5625,3
-0.025385354062500004,0.3173907283411262,5.65830842125984,1.5625,3
-0.0148840284921875,0.33129173775767284,5.15383701496063,1.5625,3
-0.019365826148437498,0.2061045763896545,3.402835485039369,1.5625,2
0.0003311659124999979,0.2088502489670992,3.223664588976378,1.5625,2
0.004860752998437504,0.20767417508478886,2.7520900811023616,1.5625,2
0.0032633286093750047,0.20589696703601143,2.7254882661417326,1.5625,2
-0.00974058582578125,0.21654536049350534,3.3015271102362203,1.5625,2
-0.02453581934140625,0.19364286169595335,3.015534980314961,1.5625,2
-0.012845104656249998,0.19340924072156607,3.126098791338583,1.5625,2
-0.001256753062500002,0.21445984273394383,3.4336727716535433,1.5625,2
-0.0281747392734375,0.24915309704782954,4.047310372440944,1.5625,2
-0.009503681187499996,0.2225207125927179,3.2992338110236226,1.5625,2
0.003733589273437501,0.2094689348446665,3.016427677165354,1.5625,2
0.013705842546874996,0.20815348719554358,3.2622947007874012,1.5625,2
0.011420323304687502,0.18668283624713777,2.9818993992125984,1.5625,2
0.008067186468749998,0.1886419318462132,3.0969441338582673,1.5625,2
-0.0006843576148437497,0.19674109268669007,3.076719374015748,1.5625,2
-0.0035511262164062488,0.1846382978720375,2.587898476377953,1.5625,2
2.7888034374999593e-05,0.17696414911247463,2.3489486007874016,1.5625,2
-0.010581873992187503,0.21147367148595736,2.914926520472441,1.5625,2
-0.0037036680078125044,0.21105221736584726,3.117417952755905,1.5625,2
0.0136945709703125,0.19653952597818347,2.821412753700787,1.5625,2
0.0191540819078125,0.18178243936930172,2.6922110623622055,1.5625,2
-0.0008989582163281221,0.18065463092610545,2.8190070330708665,1.5625,2
-0.009547745458515625,0.17264277355810087,2.509331086614173,1.5625,2
-0.0056302246484374995,0.19936007754497134,2.909739905511811,1.5625,2
-0.009734895765625001,0.20807142993432523,2.973272692913386,1.5625,2
-0.009867189585156247,0.21381765311882045,3.116610393700787,1.5625,2
-0.0034650737898437502,0.009916954594235012,0.07367050858267714,0.390625,5
0.0025226884015624998,0.003157824636641792,0.08646479338582677,0.390625,5
0.001429286760078125,0.003210194565093608,0.09066159291338581,0.390625,5
0.0015865402784375,0.003300072302031721,0.08700734366141731,0.78125,5
-0.001067317126328125,0.0045552393129281174,0.08871814515748032,0.390625,5
-0.002425569422578125,0.0037827982585235662,0.09513185535433072,0.390625,5
0.00017521801031249997,0.003304089531285062,0.09142062125984252,0.78125,5
0.00038110216882812506,0.0023893922144267257,0.07093489165354332,0.390625,5
-0.00047707748664062495,0.0027789459663344848,0.08484263070866145,6.25,5
-0.00014450701609375,0.00285927676570947,0.09282298725196851,5.859375,5
0.00034331670609375007,0.0019681857360351117,0.06275761544094488,1.953125,5
0.00026214847515625004,0.0019438217572964804,0.056073170039370075,1.953125,5
-0.000802392853515625,0.0024156905065677143,0.05613736918110236,0.390625,5
-0.0007474036864921875,0.00276299770954423,0.05804163315669291,1.953125,5
0.009229803396015627,0.011251558065244105,0.10334689409448819,0.390625,5
-0.000628456505859375,0.0033774421049471764,0.07894658968503934,0.390625,5
-0.0007767816181249999,0.0019205743217857018,0.06343602271653544,0.390625,5
-0.00019229026382812497,0.002197608269130888,0.067011622007874,4.6875,5
-0.0006619070447976562,0.002354972957191041,0.07991024667393701,0.390625,5
-0.0005815822062039061,0.001912889177379593,0.06807255525661417,0.390625,5
0.00023589166789843752,0.0020480097441276813,0.063431841496063,0.78125,5
0.00037182240899218745,0.0020935809253523345,0.061431353070866154,0.390625,5
-4.785704382812503e-05,0.002104144740411161,0.061033038228346465,3.515625,5
7.975273085937502e-05,0.0023096840695703514,0.06480609136220472,1.953125,5
0.000495066469296875,0.002054233152489548,0.04928771049606299,0.78125,5
0.00043799186015625003,0.0018168368989631947,0.04688850358267717,1.5625,5
-0.0030086814539843744,0.017538381802615702,0.0862242853937008,0.390625,4
0.00423327007875,0.004702103927199155,0.0600438874566929,0.390625,4
-6.208043070312505e-05,0.0023209124436573978,0.056827128118110234,0.390625,4
0.0002248555365625,0.0021777394567318044,0.060894727803149605,4.296875,4
0.00023827669460937506,0.0022407436983744003,0.06872748027559053,0.390625,4
-0.000408833473828125,0.0020713532771723096,0.06697855765354332,1.171875,4
0.000154769615703125,0.0022503100676525304,0.06412206028346457,1.5625,4
0.00016865351015625003,0.0023231863983349424,0.06689279271653545,5.859375,4
-1.3640401562499952e-05,0.0022774177419894685,0.0634958585511811,0.78125,4
8.413907945312504e-05,0.0026136662073940283,0.07140976170866141,1.171875,4
-0.000398012959296875,0.002518862945506306,0.07719299481889762,3.125,4
0.0239213946484375,0.013617022246837446,0.1636345962204724,0.390625,6
0.008603472900468749,0.012082141385077539,0.09315209771653542,0.390625,6
0.00030110396066406245,0.0029867302243412135,0.0878428837519685,0.390625,6
0.0008427955105859374,0.003210441388496166,0.09999131194094488,4.296875,6
-8.946514460937498e-05,0.003024593108382115,0.08812163314960629,3.90625,6
0.00027313544624218755,0.0027545031891886944,0.07031383519685039,0.390625,6
0.0004436041635390624,0.003053482627936946,0.08333870338582677,3.90625,6
-0.0003165971911406251,0.0025685777754334152,0.08375403097637794,3.90625,6
0.00015261418624218747,0.0028153689989104417,0.0865888690472441,3.90625,6
-0.0003757125165703125,0.0030404201139685076,0.08840430163779527,3.515625,6
0.0002627791205625,0.003140226245407706,0.07782619455118109,0.390625,6
0.0009160230789999999,0.0029543447547411227,0.07628771396850396,3.90625,6
0.006839264249921876,0.017548004865771502,0.1716069877874016,0.390625,4
-0.002686605647421875,0.0032991086352365247,0.08876927291338581,0.390625,4
-0.0016364151355468752,0.002339646939989015,0.06994568968503935,5.46875,4
-0.001026740022109375,0.00219097759755347,0.07307768482677164,3.515625,4
-0.00015404614601562501,0.002283773076005172,0.06923622111811024,3.90625,4
-0.000291781811875,0.0027230118998033473,0.0802452697480315,2.34375,4
-0.00037562101585937504,0.0027055462378329305,0.08024726318110235,2.34375,4
6.814893789062503e-05,0.0022070250095090234,0.060243116968503936,0.390625,4
-0.0004175876109375,0.002189914312335982,0.057765313291338584,0.390625,4
4.2492522187499966e-05,0.002406963685080314,0.07008731301574801,0.390625,4
-6.5554711171875e-05,0.002378761828580753,0.06989389814173225,0.390625,4
-0.00068300359578125,0.00339864712364046,0.08209460160629921,4.6875,4
-0.070853576203125,0.10375201730506224,0.9683705125984251,0.390625,6
-0.0743668791125,0.08613967167042116,0.49968556267716546,0.390625,6
-0.0038043883132812496,0.015307298647672277,0.2222401923228347,0.390625,6
0.0030359776804687495,0.014351328496748562,0.1541031548031496,0.390625,6
0.009955903033593751,0.007107884822335015,0.10507969196850393,0.390625,6
0.0046321571953125,0.007256690562709354,0.13549489047244095,0.390625,6
0.0021676399687499998,0.005810087785314489,0.11044175078740158,0.390625,6
-0.00016690200281250004,0.0043205338550057005,0.08086403218897639,0.390625,6
-0.006940363284999999,0.012060262687715064,0.10269691221259843,0.78125,6
-0.02000986918453125,0.015409121199663428,0.09167834459055117,0.390625,6
-0.0141395201359375,0.016350032804779507,0.07481222511811025,0.390625,6
-0.005656902413124999,0.18129323726300461,3.8065172984251974,1.5625,1
-0.0008929384007812498,0.1975060172834557,4.320806654330709,1.5625,1
0.0141532107109375,0.2109646625069096,4.49922581574803,1.5625,1
0.009977879125000002,0.22514493138504227,5.038196433070866,1.5625,1
-0.0014540569624999994,0.21530589452567087,4.950711988818898,1.5625,1
-0.010488723626562502,0.20321037171298656,4.516657573858268,1.5625,1
-0.007849892135156248,0.21156326518209223,4.784223598425197,1.5625,1
0.0036780195085937516,0.1946605748650156,4.2081177748031475,2.34375,1
0.0006065749625000013,0.22628537339887497,4.694522011811023,1.953125,1
0.014323619734375001,0.23867852236897827,5.185810787401576,1.5625,1
0.0012737123828125015,0.22473544321675606,4.736652482677166,1.5625,1
-0.0092152775234375,0.21632821351102727,4.5394534118110235,1.5625,1
-0.0011601202765624992,0.22313012355406206,4.927297084724409,1.5625,1
0.014635655301562502,0.22916769778684778,5.044600453228346,1.5625,1
0.009878902896093748,0.22010185029368548,4.776354321259843,1.5625,1
-0.012991132439843756,0.22337862335026915,5.00654546456693,1.5625,1
-0.0118457920546875,0.23385551625259002,5.385091673228347,1.5625,1
0.001292414109375,0.21795352082581362,4.683572122440945,2.34375,1
-0.0009315403671875016,0.21618915959132895,4.5165845433070855,1.953125,1
0.0031507220703124988,0.24408462433786257,5.2842462677165365,5.078125,1
0.0016596775781249958,0.2495406622175376,5.625245027559054,2.734375,1
-0.025015971660156254,0.22895023451926885,5.158809496062992,1.5625,1
0.003888409975000005,0.2168516599003392,4.880965379527559,1.5625,1
0.02486851349921875,0.23251678079191299,5.014087962125985,1.5625,1
0.010512972532812501,0.23787307555739556,5.042616917244095,1.5625,1
-0.007735629827343748,0.2370306531397564,5.1492641023622046,1.5625,1
0.0001821432765625004,0.23536525591615062,5.187906557874017,1.5625,1
-0.002216291598437498,0.21747730152591957,4.6879186216535444,1.953125,1
0.0018530308281250012,0.20905498819495513,4.34558634015748,1.5625,1
0.005824681367187503,0.22494499998668832,5.076511626771653,1.5625,1
0.006756121372656252,0.22821491739979852,5.420021804724409,1.5625,1
0.0020914711695312477,0.2133268940363806,4.787578891338582,1.5625,1
-0.011858055906249998,0.21958865726586285,4.648846666929134,1.5625,1
-0.008983266906249997,0.20285015843225113,4.4102631858267705,1.5625,1
-0.0058918390039062515,0.21832308485711688,4.497371677165355,1.5625,1
-0.011346365503906247,0.23148523363095871,5.341432031496063,1.5625,1
-0.0113542294296875,0.20964601720803883,4.604012657480315,1.5625,1
0.0007297735937499992,0.2001978138806868,4.314159253543306,1.5625,1
0.0017742310445312513,0.21942564998864428,4.973528674015747,1.5625,1
0.003946878302343748,0.23328085212239513,5.279982392913386,5.078125,1
0.003937218335937499,0.250373796506293,5.732041255905511,1.5625,1
-0.0008795143593749999,0.261703942974072,6.04959715511811,2.734375,1
-0.007976267679687498,0.2612055699881902,5.692844725984251,1.5625,1
-0.007576989754687499,0.24813806681178768,5.249215019212597,1.5625,1
0.018146124596874993,0.2646519244070155,6.031690066456694,1.5625,1
0.011045228640624996,0.25455338532302374,6.066800232283465,1.5625,1
-0.018001698179687498,0.21788756937335751,5.053601137795275,1.5625,1
-0.009796440703125,0.22000156208576488,4.8659983125984265,1.5625,1
0.013789878588281249,0.3072298575086513,4.465015610236221,1.5625,3
-0.014513436739843745,0.3212466361359141,5.16219341496063,1.5625,3
-0.022444702046875,0.29474387749638314,5.026401855118111,1.953125,3
0.027340477992187494,0.33896463943371397,6.4373196732283455,1.953125,3
0.027380487539062498,0.3187816094450792,5.858169560629922,1.5625,3
-0.0034213767265625005,0.32507142131667605,5.4136957496062985,1.953125,3
-0.0175549980703125,0.35939054564009654,5.525455228346456,1.953125,3
-0.024054199109375,0.21279494673636104,3.1111968889763775,1.5625,2
-0.016527940581250004,0.2069535639475759,3.294556272755906,1.5625,2
0.002418066699999999,0.21716074593856996,3.188539375118111,1.5625,2
0.006617147718750001,0.22202176699318033,2.925085653543307,1.5625,2
-0.006201532421874999,0.23716501458074465,3.225497061417323,1.5625,2
-0.006911012218750001,0.2248017791883859,3.5888693503937006,1.5625,2
0.0045029482096875005,0.20528219817274498,3.474920043433071,1.5625,2
-0.0007639653059375016,0.20362142215737383,3.237210441858268,1.5625,2
-0.0009870205367187492,0.2113625840706307,2.9989385115748033,1.5625,2
-0.012276019882812503,0.25036241737369375,3.8212378700787406,1.5625,2
-0.0020555391640625018,0.23094813880244364,3.848852291338582,1.5625,2
-0.0153732178703125,0.1955754468514955,3.38170803937008,1.5625,2
0.0031002234031249987,0.23327456274390138,3.502170220472441,1.5625,2
-0.005179512999999997,0.23445806853677204,3.2535902165354336,1.5625,2
-0.018162942921875,0.20907871817041565,3.4488183700787403,1.5625,2
-0.0041469485468749985,0.23056516290619483,4.092161456692913,1.5625,2
0.0004132227500000009,0.23824218055412347,3.6516746417322836,1.5625,2
0.0006399432656250016,0.2211381837869944,3.207478787401574,1.5625,2
-0.020120952562500002,0.22099639200729576,3.3340734818897637,1.5625,2
-0.01065185078125,0.2042328368461565,2.8646201019685047,1.5625,2
-0.002716688717187504,0.21242691582555243,3.1060625456692916,1.5625,2
0.001615590252343748,0.2201848076425091,3.4974176637795273,1.5625,2
-0.008100323859375001,0.21686887611223224,3.5537116220472433,1.5625,2
-0.019368594735156244,0.19178135560866183,3.161046974409449,1.5625,2
-0.01297324456328125,0.20564081783123236,3.052764802362205,1.5625,2
-0.003619530250781251,0.22833235184146863,3.1524756622047243,1.5625,2
0.010711603949999999,0.2130145453370835,3.1333895976377946,1.5625,2
-0.014179884257812504,0.39490846074011654,5.834282937795275,1.953125,3
0.01571319853125,0.3877334386486213,6.214350630708661,1.953125,3
0.016201032367187507,0.33712944740365414,6.670029346456692,1.5625,3
-0.011330925734374997,0.30155588470288264,6.114754039370079,1.953125,3
-0.009874242046875002,0.33213793437617417,5.357337047244092,1.5625,3
-0.012819220742187498,0.28849235254860817,4.99678531496063,1.5625,3
0.013596687632812502,0.34520231335739576,5.676057740157479,1.953125,3
0.0025827753437500014,0.3877205324470607,5.700283944881889,1.953125,3
-0.005518889021093749,0.3524966999772467,5.454059543307086,1.5625,3
0.025661652421875,0.3594198298866467,5.502794507874015,1.953125,3
0.029316529632812498,0.34681549404353024,5.65940374015748,1.5625,3
0.007493743640625,0.3102797781483332,5.3970935881889766,1.5625,3
-0.003632438507812497,0.32317800850102424,5.47272931496063,1.5625,3
-0.015198037515624999,0.3308117631842136,6.15757384488189,1.5625,3
-0.018883068778124998,0.3224332128288881,5.8541840677165355,1.953125,3
0.012008629471874996,0.32719190076572124,5.398193331496063,1.953125,3
0.0017494333359375034,0.3349313590059888,5.383431417322835,1.953125,3
-0.0085653319703125,0.04862684151963881,0.9863898787401575,4.6875,5
-0.0021140283128124994,0.013147402446129535,0.26132162623622046,0.390625,5
0.0011904558775781252,0.003660261874460386,0.11231641395275589,0.390625,5
-0.0017101692895625,0.009786173781523253,0.21237277807086613,1.953125,5
0.00016198569817187525,0.013978312217504871,0.34527427196850397,3.90625,5
0.0059466228265625,0.013098812276240733,0.3412437490551181,1.953125,5
0.00204314683453125,0.015506997842888946,0.34110318903149606,2.34375,5
-0.0030287550162499998,0.014016147556802683,0.3232176328503937,2.734375,5
0.00038458902343749984,0.017465078353658074,0.493832243464567,3.515625,5
0.0018252321289062502,0.028732753177582882,0.7605596430708661,2.34375,5
-0.0009568510132812497,0.02837732160147325,0.6729004102362204,3.125,5
-0.005997306903906251,0.01778740241474295,0.36756018283464564,2.734375,5
-0.00242130537578125,0.013466034257841555,0.24308326913385828,0.390625,5
-0.0003137526970312499,0.015080472374021076,0.3083969498976377,2.34375,5
-0.0028450666625000004,0.023973857940663246,0.4829632588740157,2.734375,5
-0.0013797076475000002,0.02484855846078034,0.5606876161417323,2.34375,5
0.0314547395109375,0.026764325840794866,0.16557836590551178,0.390625,5
0.0035814319554687505,0.009328335440923295,0.1168738620472441,0.390625,5
-0.0006205418070312499,0.003785172840183567,0.10531203173228347,0.390625,5
-0.0017174823121015627,0.0034227557301464324,0.10278393883543305,0.390625,5
-0.0007533374568671875,0.004599566121349856,0.11283658757559055,0.390625,5
0.002204451705625,0.007721360065872498,0.1573478495669291,1.953125,5
0.001346026641953125,0.008551581646674746,0.18547796342519687,1.953125,5
-0.0015404106075,0.005376423311766345,0.13360441659842523,2.34375,5
-0.000903789106953125,0.0029965733356597034,0.07677879983464565,0.390625,5
0.00052276631796875,0.002243085812456429,0.06645163632283464,0.390625,5
-3.631649367187502e-05,0.0020649409166729055,0.06330779403149607,0.78125,5
-0.0005573217935156251,0.0018109993070192908,0.06000131437795276,2.34375,5
0.000402487110390625,0.0022015156904601272,0.06414122111023622,0.390625,5
0.0007864736815625001,0.00212968319390292,0.06226927905511811,0.78125,5
0.0010095388925,0.004125311200297991,0.09218710275590553,1.171875,5
0.009907916824999998,0.027093496760540754,0.12606737283464567,0.390625,4
-0.003173777798671875,0.005234705986181555,0.10192412546456693,0.390625,4
-0.0006546033924218751,0.0038785456466966708,0.11739551719685039,2.34375,4
-0.0013171383740625,0.0031897138291243697,0.10101767773228346,3.90625,4
-0.001446624690625,0.0031647258626180193,0.08990931214173228,0.390625,4
-0.0035150595415624998,0.00413694523658696,0.08938826007874015,0.78125,4
-0.0380234697625,0.042513299003824306,0.1947283437007874,0.390625,4
-0.09458485460937499,0.044372351121769564,0.36492966535433063,0.390625,4
-0.0698781184375,0.057679273670472805,0.34899930708661425,0.390625,4
-0.00947528622109375,0.022017091155773626,0.36536071078740157,0.390625,4
-0.000530802889765625,0.009652159998034348,0.37919553921259835,6.640625,4
-0.004855331030390625,0.007844682905628437,0.27574980401574795,6.640625,4
0.02039694106796875,0.024480176116417094,0.3687385576377952,0.390625,4
-5.1184236484374905e-05,0.008328955965067714,0.15339644285826767,0.390625,4
-0.0019971992187499997,0.0044224341144913255,0.12452784236220471,0.390625,4
-0.00014438870804687502,0.0026961663786689376,0.08414013769291337,0.390625,4
-0.00034649569640625,0.0023779652756346767,0.07798403658267715,0.78125,4
-0.0006051836229687501,0.002329353337003684,0.06316468838582678,3.125,4
-0.00039549895328125,0.0027740826164970667,0.07206017492913383,3.515625,4
0.0008448268346875,0.0035676796237748775,0.08893326882677163,0.390625,4
0.001912734773828125,0.004370888347217135,0.11467075103149607,0.78125,4
0.000397385972578125,0.004084795928241122,0.10787990977952755,5.078125,4
