Mean_Acc_Mag,Std_Acc_Mag,Mean_Abs_Jerk_Acc_Mag,Entropy_Acc_Mag,Dominant_Freq_Acc_Mag,Mean_Gyro_Mag,Std_Gyro_Mag,Mean_Abs_Jerk_Gyro_Mag,Entropy_Gyro_Mag,Activity_Label,Actual_TUG_Score
0.2772419027651866,0.23721676215495277,0.09019736935663061,1.4067285701742205,0.78125,0.9313432406225044,0.6280963032288633,0.23188295576536705,2.0357000855871514,2,11.5
0.4894764610497714,0.2970107906335555,0.1724539194713048,1.815091669284323,4.6875,1.2952536243819481,0.6941276858751144,0.40824117568221097,2.0897382011673216,2,11.5
0.47880617433240225,0.2757073392052343,0.15187617003292314,1.8012206270437607,0.390625,1.7314565708453862,0.7079152941312632,0.4106144805578298,2.093244167288013,2,11.5
0.4506456844724299,0.26819781815488203,0.1719861711213728,1.8694884080423828,5.078125,1.381819518582681,0.7340871886389798,0.39346779392025005,2.0966862958699606,2,11.5
0.511112681026841,0.26022569389445666,0.17170631272964174,1.924581814479081,5.078125,1.4178682014781572,0.6806779057630323,0.3559208295840628,2.1128015692517006,2,11.5
0.4130132650858924,0.2778748926104797,0.14823871285203988,1.678562855331439,0.390625,1.8235961042107098,0.7124765541810387,0.3748517995723285,2.1807979194207925,2,11.5
0.4329863334420465,0.22300927387256944,0.13482942830025227,2.065322153613018,4.6875,1.191983944227873,0.6719500980012291,0.34087411043602633,1.9790465931695629,2,11.5
0.46122376143863775,0.24816607197791826,0.15196489614717817,2.088346643427328,4.6875,1.369581077739367,0.7034760817664446,0.3677124965986981,2.07803118043668,2,11.5
0.39822684106880446,0.2537876416056688,0.14195967419008151,1.7736232682588924,1.953125,1.6636220243512774,0.662663645619735,0.29079257071178144,2.2116013970982555,2,11.5
0.4184153639582008,0.23847558806938465,0.13741811552301345,1.858274364291072,4.6875,1.2838129491734298,0.6985578235431084,0.319477515534232,2.1194031296887337,2,11.5
0.4204371970525898,0.23442508803895026,0.1523847089240781,1.7796609311747884,5.078125,1.2815054985512653,0.685316660298782,0.34419106433490015,2.1629196169139093,2,11.5
0.4036486942748271,0.20455626901555246,0.1261430771670157,1.766740260141915,0.390625,1.5538553097256558,0.6544854750435608,0.29977280820974445,2.1818226307903377,2,11.5
0.37449395044928224,0.24150317762463663,0.11566732348449522,1.862418748645013,0.390625,1.206911383119416,0.6715755225386023,0.31458117333240443,1.9636503239707623,2,11.5
0.4646747122329472,0.2643970355064275,0.1529248925526702,1.8042035032582828,5.078125,1.3448949857572234,0.7519902821235402,0.3507391528143078,2.058311427228822,2,11.5
0.3484005853049908,0.18552228685018995,0.11779475175274433,1.8628180908249794,0.390625,1.5583266334385013,0.6875700083362255,0.3169278577368082,2.024264480789216,2,11.5
0.4458961614844913,0.2024442407412731,0.13239634619269616,2.021343042381603,5.078125,1.3527590802728677,0.6967212163458029,0.34013312144986585,2.1637621987853772,2,11.5
0.5493060982607882,0.3347702632793516,0.1712131240075161,1.946997124274636,0.390625,1.5407032769588975,0.7515908551966919,0.40853153904503176,2.035973825688765,2,11.5
0.38610882839504435,0.24696730289532362,0.11412519215467164,1.7432224822388431,1.5625,1.3080918007561795,0.6868673340222824,0.28323100428199516,2.1025510274696546,2,11.5
0.36417434119931813,0.2118042562735818,0.11121663724532668,1.8173995565374144,1.5625,1.3208981790385708,0.6568528246898011,0.3177752184012914,2.089245259043666,2,11.5
0.48356095888638123,0.2709990465025761,0.16311425278148295,1.7177800858891166,3.90625,1.7265580817788446,0.951030894423758,0.39483803395789924,2.1189451767893632,2,11.5
0.4324821730953645,0.2119769639481608,0.1426664471683654,1.944379246660274,4.296875,1.6853611714669898,0.7912174565469019,0.3196265132934541,2.255856687382927,2,11.5
0.5171238113205612,0.27574816875733404,0.2302085099989648,1.4381929724201286,1.171875,1.9124139974645422,1.0158496757214663,0.5959380941000536,2.183790521902276,2,11.5
0.5039665712181143,0.31133185152678294,0.18512870041151103,1.787951031565089,1.953125,2.0451299749257785,0.937986205970027,0.35614464556513264,2.2040589545375386,2,11.5
0.5442786109033171,0.36088049371559744,0.2521049509663616,1.5808563649952647,1.5625,1.8061459582313417,0.96766351667463,0.49993434085992877,2.161165692828507,2,11.5
0.5410907700847096,0.3147232229710859,0.22281216583545835,1.7431712969410362,3.125,1.9559897766255556,0.9279201555276034,0.4972577965316582,2.217574981081803,2,11.5
0.47600616705036025,0.3167477274854985,0.20943765923350754,1.6411195721023442,1.953125,1.6785202128494765,0.8686647341287742,0.34796780220504886,2.164587354711361,2,11.5
0.5602635680863127,0.32237371625749855,0.22051233751843488,1.6163586573778692,1.5625,2.006686713992699,1.0436416010454679,0.5751354701304752,2.199173370011321,2,11.5
0.45692683064116557,0.2726451268363515,0.1661371515290077,1.5045915848139195,1.5625,1.839816134976682,0.984827510202728,0.4294699662072465,2.177309270846975,2,11.5
0.46576544517727503,0.259842162728079,0.19671419031789764,1.6859326250728386,2.734375,1.6763352362455735,0.8208021265081741,0.44204670053028233,2.1409147085692974,2,11.5
0.5084655461538088,0.2990216224807704,0.21773224099366442,2.0087880910119007,0.78125,1.8524505034341299,0.8579497149942414,0.5267100804256896,2.2234929220378734,2,11.5
0.43672131546315257,0.2727163199445146,0.14084807838148766,1.6675783546335052,1.5625,1.6305471103685132,0.8018373219727447,0.3627490420059517,2.098969097288449,2,11.5
0.5352045763381768,0.2641416680174189,0.22170235738218758,1.9216381947080077,1.5625,1.8082693510322352,0.9769594484507776,0.5546945033652741,2.1968208232431525,2,11.5
0.5435796616420167,0.32562315226299515,0.15029329984091205,1.7309490947592217,1.5625,1.7140194063524274,0.8325688361227861,0.3880092122218292,2.03576003506682,2,11.5
0.4432122039054537,0.231713863952475,0.13073788617349238,2.029928625296499,1.5625,1.7995588035532397,0.9232554047558434,0.36460119217411074,2.084807239908625,2,11.5
0.7575573175528814,0.4029943563330847,0.24721296379213456,1.8091506892704,1.953125,2.5381582625302954,1.3529679913030823,0.7232782120007849,1.7659803421423994,2,11.5
0.969750485805655,0.5247869549765014,0.4087634470288549,1.699250490074719,3.90625,2.3124388700975937,1.2038739049571123,0.8963425985066483,1.871499054902299,2,11.5
0.7936806615428187,0.4574417625473801,0.2831017961114744,1.5775374084686218,1.953125,2.532734966235175,1.1628148909645784,0.7813045512599833,1.8409159007304732,2,11.5
0.9211863384503471,0.7002541579667179,0.4308242492572325,1.1652205977782484,3.515625,2.2091670673579715,1.0444126799395081,0.8523156378829422,1.8784840222449941,2,11.5
0.9196210155036025,0.6849346029701695,0.3784956208925937,1.501701779898637,1.953125,2.7620615031496296,1.336842407626489,0.8993252263151553,1.7840077897360602,2,11.5
0.9721589238483761,0.5924037045636933,0.4492652941806148,1.6096003208627125,3.90625,2.2978915380613034,0.9465890320496921,0.9313683054850904,2.027903643316652,2,11.5
0.9075448058917903,0.5551090847774494,0.38163994511485716,1.6371526822008204,0.390625,2.75782014567371,1.3846499757038047,0.7773709725899469,2.014006856353257,2,11.5
1.0326998685063804,0.6623553325160355,0.44353392845557527,1.3348401941670798,7.421875,2.421882703553152,1.3284163840110963,1.0816402985002596,1.6284483975291144,2,11.5
0.8971575643792218,0.5018295144693395,0.28423532486287456,1.9214276703689537,1.5625,2.7284053929196386,1.3472574472484697,0.7575275381873556,2.0012415109057624,2,11.5
1.1584183599839069,0.7690430805055672,0.5228908626814459,1.4493394875891927,7.8125,2.672171606457445,1.3919337307898791,1.0064226159678173,1.677104199842229,2,11.5
0.795611081729767,0.49773430963409654,0.26696675272997855,1.5329268120923145,0.78125,2.629099150602244,1.114023455241751,0.7005942087172325,2.044970444806368,2,11.5
0.8086889676984985,0.46048553132711967,0.31058259050608,2.0294102184401352,1.953125,2.2180880527376132,1.1003851930234763,0.7366353758276327,2.170165153885278,2,11.5
0.6686253858245566,0.3949559145557443,0.2274283778865319,1.8321287676443232,1.953125,2.2395827325601854,0.9681436050085733,0.4345843341498772,2.0631249611124685,2,11.5
0.7654284463703377,0.44213994066639317,0.29647294648452516,2.0337948211412815,3.90625,2.1603588474375934,1.1175511718233306,0.7105111042587421,2.139634304236348,2,11.5
0.747473444120432,0.41729560755100736,0.2603146457635796,1.8703511325109559,2.34375,2.404912426397197,1.1318579979165078,0.5574703707261253,2.22704383929156,2,11.5
0.7676769735598362,0.48689638970030386,0.3216399335151439,1.9479679032230386,3.515625,2.1468222163638924,1.0683917611488265,0.7223555973567729,2.098941563256724,2,11.5
0.7289297722359969,0.4203477410960733,0.2536948627881297,1.9644133567202555,1.953125,2.2337656950971434,1.0301537047834688,0.5751853759898066,2.136392379608637,2,11.5
0.7446403306049973,0.45900541781297083,0.26427670420294613,1.810401696186032,3.515625,2.150525577775993,0.9306927307382797,0.5531646834787821,2.1322161389334804,2,11.5
0.6793744629198145,0.4708443256714054,0.2593125712979048,1.560079359361144,0.390625,2.175268189234493,1.0897712830497917,0.5300013381109645,2.1239600657557665,2,11.5
0.7692331263614566,0.4861531042648511,0.3009691274095788,1.8547040927527945,3.515625,1.9696631205317126,1.0577939952390878,0.6995346580385209,2.0779346372433145,2,11.5
0.5922449418594125,0.2990021169028514,0.18890660084551866,1.955987464762231,0.390625,1.9678621031090993,0.855129272587211,0.5105468771143767,2.0495298553322603,2,11.5
0.5424149969557139,0.30589227504017097,0.163847688997148,1.6677992593587825,1.953125,1.9151023989383378,1.0154676530687674,0.4429554608825104,2.093892613813444,2,11.5
0.6639150996053175,0.4131576877074756,0.2573469916193301,1.8720307999451211,3.125,1.8198706189368656,0.965918106010391,0.4829158426572183,2.1202203150171504,2,11.5
0.7276000804444402,0.5566897389827915,0.30265800500983275,1.6265477286743582,0.390625,2.785821377854754,1.3811456218765215,0.9151551284675808,1.8416636501903494,2,11.5
0.9891316648567079,0.742400544939386,0.44817242790167333,1.7243958053033526,2.34375,3.0004390585413883,1.8323158832261428,1.3518102827087024,1.5758568340743835,2,11.5
0.6404881258457988,0.5350211681762477,0.26821673869932067,1.1832321222899533,0.390625,2.3179834155960264,1.5653155181104335,0.603818388002876,2.039797909650895,2,11.5
1.0915535207933538,0.7961185277833952,0.4956287193111126,1.9488710614891258,4.296875,3.066507630364333,1.9841516535267218,1.1758683065935804,1.8671650874969055,2,11.5
0.7239244564624083,0.48883571401016257,0.25731958189167536,1.7421580601648898,1.953125,2.7257031173375963,1.4675116108216946,0.8321782692808422,1.820494222459403,2,11.5
1.1018538526239285,0.7793132968824176,0.5767944314853326,1.639461192741431,1.953125,3.515557641790295,1.984869909702444,1.4648328115110167,1.8858622750121738,2,11.5
0.6876455908007786,0.4515396005886395,0.23145989809976877,1.8476515290739282,1.5625,2.730266766935987,1.2966531932406238,0.7680205347207337,2.0981336055784614,2,11.5
1.0109284725631347,0.7876850192442607,0.49711196713429856,1.58083648594135,0.390625,3.3762274848581253,2.018010886675132,1.4843019606206322,1.5384315556808827,2,11.5
0.6587659583593832,0.4238917686875809,0.21139858896591132,1.8243220534399418,1.5625,2.4277807703835674,1.2468743112046619,0.6018196791103323,2.069451257005122,2,11.5
1.0773185455455834,0.7310180148006745,0.5182552825079403,1.8013759814548016,1.953125,3.3140922108017272,1.5784906105882495,1.1776495802314004,1.9409235693562994,2,11.5
0.6814243858353478,0.4398135537479706,0.27517330811921265,1.4877016401620293,0.78125,2.3448395821178667,1.4060135091674852,0.6906970193803326,1.824305714570304,2,11.5
0.58574406031353,0.3379843145050766,0.18753534954870518,1.6944158326936274,0.78125,2.129738571831393,1.2428087541015969,0.5279970569872144,1.8993055029983092,2,11.5
1.0785803916994194,0.7133814175651763,0.45901522523289995,1.752813981350763,1.953125,3.674810377329283,2.2884714305565637,1.4213809952138445,1.7144084521783252,2,11.5
0.8223097326040865,0.5698377143533063,0.3484077341926782,1.5936244720706159,3.515625,2.987685125584054,1.6657424302214794,1.2429520086142591,1.9861690430408403,2,11.5
0.8621316618330219,0.5296456933668022,0.31174490675638433,1.4788343506191879,1.5625,3.260674115177453,1.828823420111306,1.1095961936365237,1.4310855219239376,2,11.5
0.830298226769307,0.4815800560874482,0.3693557854686216,1.8325105724091155,2.734375,3.402786835367166,1.7737980062564467,1.2000424698798666,1.7762240593078693,2,11.5
0.7609467447859364,0.490337377801865,0.31037902824246943,1.6500296543377142,1.953125,3.2953847486949606,1.7736242305219183,1.1817810257780526,2.0382950178224415,2,11.5
0.6963873442044746,0.41910342418047525,0.2515215284965293,1.7318531687170409,3.515625,3.1875913772323767,1.8110532531060768,1.2747490978853202,1.867261619449729,2,11.5
0.7639958040313326,0.6146792365348043,0.2929282902939794,1.2875051605311503,1.953125,3.0121349836987026,1.5926402863035123,1.1126103220178059,2.126229528710342,2,11.5
0.7380473444304332,0.40336196220071624,0.3082569767865734,1.8685896005748153,1.953125,3.0310072583357783,1.9448523866800396,1.4326765057917277,1.6257098617760577,2,11.5
0.7896972901229796,0.5698232583281175,0.24468914455392593,1.5356815767174326,0.78125,2.8244254253806176,1.706235031661183,0.9162224099877386,1.895302251937198,2,11.5
0.8058254937582263,0.4618705669805512,0.2824135546924031,1.8231217439348892,1.953125,3.111607808035207,1.729556942369236,1.1531645866944267,1.8341555232594398,2,11.5
0.7606689907522174,0.5178874657309384,0.26476444683360334,1.7781489205943084,1.953125,2.942911128141698,1.7750099179882421,1.0096673907251326,2.1422956489857823,2,11.5
0.8153318418109108,0.5001293506699057,0.28956307095560496,1.567279245739988,0.390625,3.2743943871849264,1.5872198809508355,1.029893386533707,1.9977430745049676,2,11.5
0.697113170867944,0.5109623635398729,0.27054417161222716,1.4471816098934747,0.78125,2.6620569971867605,1.268483216719733,0.8372287079383247,1.9591333737517538,2,11.5
0.566592679010585,0.34256526520142455,0.20487201699763727,1.666599144804998,1.5625,2.628291042647566,1.467373433664167,0.8873205384971531,1.7449401293637212,2,11.5
0.48607974229967044,0.29106509544716486,0.16317568089932621,1.7853874117591417,2.34375,1.4284897820576918,0.7090469032144502,0.2735062709572625,2.1626648478544426,2,11.5
0.47240540063165026,0.2761295842719757,0.16486019044353367,1.8026526893351216,1.171875,1.647546069888326,0.7971183930066422,0.3466132148042378,2.021951672640503,2,11.5
0.5269477294826479,0.3605017816824311,0.20941654904654405,1.458947871067432,3.90625,1.7997566228182453,0.8768895730742946,0.35011104089122014,2.0380510085880426,2,11.5
0.6582988313522409,0.45995644936427355,0.2647055928796695,1.6390643960842701,2.734375,1.8446064205265609,0.7857389223714992,0.44424522142771344,2.0774239865752575,2,11.5
0.46749746863379427,0.3149015565296793,0.15350439666871166,1.5710392448355461,1.953125,1.9918095236211835,0.9321614242338715,0.32989873894020777,2.242199872900801,2,11.5
0.4985804632470027,0.29207545683879643,0.18948064027149278,1.6407002027255337,1.171875,1.715537391961178,0.8270929168016454,0.3538481284865092,2.19320518638231,2,11.5
0.43388307064391485,0.25030072056541997,0.1669373029364792,1.7569741491777624,2.34375,1.6596467239459276,0.9017546405527228,0.35981384771012953,2.148675689578787,2,11.5
0.42264448435365626,0.2967104781563863,0.13831048648274205,1.301398140482953,0.390625,1.830114097298058,0.7663734944150312,0.27221319013779977,2.1951870801481643,2,11.5
0.5428073672241019,0.3839843090648935,0.2304270306802126,1.739010712031855,1.171875,1.7753314396474,0.8439210773823725,0.3892196697570767,2.2145727284745,2,11.5
0.502520587486959,0.2969093169561425,0.19349674371186956,1.7936913995941666,2.34375,1.8205422058378287,0.9591002312417538,0.4133070261401266,2.0757306175401955,2,11.5
0.5176362727026842,0.411786980968614,0.19788014420267735,1.214136164193105,1.5625,1.8718967378065423,0.7847433671811757,0.38190695478243525,2.200144194969083,2,11.5
0.5822055632384329,0.3216652383676992,0.218225797726251,1.968841697826492,2.734375,1.8370734338141719,0.8822767412174823,0.4083327568069187,2.149690455521476,2,11.5
0.5090328675227607,0.44463155006160826,0.1971853370151652,1.2480330082372162,0.78125,1.873168174965143,0.8921024790713842,0.34396174304243476,2.1053109598451996,2,11.5
0.6333463356847484,0.3739640582171515,0.25770006187509603,1.433354091983919,2.734375,1.9334537916543202,0.8456748641882307,0.4201164835456075,2.0215702310466943,2,11.5
0.6234790220430744,0.4684361173334505,0.23038448295814715,1.573050777524851,1.953125,1.8448911567422748,0.8678211191869651,0.4358910005220712,1.9088967001749106,2,11.5
0.4288850635743192,0.27230547812220013,0.12550120598081926,1.5957332451285966,1.5625,1.6153511780152572,0.7500831021342229,0.2822507899933569,2.096969156236496,2,11.5
0.5309405540840733,0.3941801147255375,0.22709449002602183,1.2276422903456203,8.59375,1.7743672138362265,0.773555649287737,0.3701917533595629,2.0999472062448645,2,11.5
0.5390287815059113,0.35039421622766476,0.22030392323548684,1.8358665465556363,2.34375,1.6089533136522824,0.893260794052945,0.4133248841261698,2.1079911404883203,2,11.5
0.5558903854817523,0.3916165164608524,0.19361751609784536,1.700450648415259,2.734375,1.6844426464014144,1.016296233132166,0.5049877679148869,1.9237336647829713,2,11.5
0.6565177938891187,0.3843820997360924,0.22752238514761758,1.596039927318693,2.734375,1.9150056262348465,1.1130038343908812,0.6511747402109278,1.9921328987528626,2,11.5
0.677789287517937,0.3817466389502775,0.17793040128043286,1.8762740976994574,1.953125,2.369799264242289,1.2969113104049295,0.6659657611899759,2.0137114816669546,2,11.5
0.6353594692946234,0.3837842294490728,0.25619457331733025,1.551906975344276,1.171875,2.080411542613629,1.0123937858460783,0.7130057065207633,2.124880323294113,2,11.5
0.6422916621321599,0.47762943804825975,0.20112812606994984,1.1826143836213487,1.953125,2.2816364061338277,1.2696354296591958,0.7651794874163195,1.6784939880001402,2,11.5
0.5484308528096568,0.28914472059184587,0.16903019546144002,1.802766532135999,1.953125,1.9049798586987694,1.0159139813562288,0.6070899628679439,2.142484770840379,2,11.5
0.6060822983448164,0.3727970631568462,0.266373727650141,1.7297466420030785,2.734375,2.126881563868105,1.023159641380356,0.8152352128990961,2.217919715212742,2,11.5
0.6811625902767533,0.4652951798972732,0.22171888766153675,1.6835972838141644,1.953125,2.3231325216387733,1.2085978215994773,0.7380421870681306,1.9142659401948128,2,11.5
0.7098463610262167,0.4315667633996079,0.282869933277611,1.2213504305017966,2.734375,2.346880315371486,1.211655860319543,0.8546727886906641,2.103732173911206,2,11.5
0.6677810571466524,0.3717394330957076,0.2646852527588665,1.954612717740158,1.5625,2.157912954138989,1.0464092853717661,0.8402784849384239,2.1865502058874653,2,11.5
0.6922048536870563,0.44876889577252727,0.23173199596164706,1.4965711980372904,1.5625,2.511690778216561,1.2394910032354247,0.6827047735481633,2.1405493306565933,2,11.5
0.707883224386151,0.40796877310589996,0.23599631533585483,2.000855665819599,3.515625,2.236914221226926,1.0963192187774204,0.8345450920181854,1.8858339173181982,2,11.5
0.6250183445182351,0.4120383429933059,0.20573626576448287,1.9686626974525336,0.78125,2.087741988562216,1.0349701111055256,0.5337411234312518,2.1726765750552395,2,11.5
0.8945050694562517,0.47320214643073216,0.2890215031574977,1.9706947709880318,1.953125,2.548822196936541,1.2475829207459666,0.8323521824450927,1.8446239949954382,2,11.5
0.699735333202923,0.42198263225686594,0.22040179317259542,1.7578261978777239,0.78125,1.9709636835614772,1.16138502466415,0.5523159890778212,2.135253646860887,2,11.5
0.6175915064015167,0.35203977899028066,0.20446783681818187,1.9340216468035603,1.5625,2.180556325133835,1.0685669408391463,0.6467661141162175,1.8356823945592975,2,11.5
0.44106066904642377,0.3059103911265455,0.1680926824600542,1.8771232764508752,1.953125,0.8171456492857502,0.27810871518171826,0.1500216934979402,2.169243823606073,2,11.5
0.41868312220272036,0.26566676290664,0.15333446100122314,1.6086679903559782,1.953125,1.2263332673520169,0.6804673531839972,0.23775348237675362,2.091948441654387,2,11.5
0.3573421619430893,0.23959199434749312,0.13859440217067298,1.4642243035985487,1.5625,0.9421925610389086,0.573971770359265,0.1946039352878777,1.8788870087081224,2,11.5
0.4143354685588695,0.27872372173736043,0.16565682459627132,1.5737900918439789,3.90625,0.7950787150043552,0.2896932399110279,0.14444837020274573,2.106890937239489,2,11.5
0.34061388926657776,0.19872091431063144,0.12931964844478241,1.6159192246492875,3.515625,0.6802831670721333,0.25012735070633624,0.143045325905118,2.15958478734295,2,11.5
0.30194102261353706,0.16925489823330514,0.08927234623643687,1.8831859603061383,1.953125,1.2902074804779478,0.5659619828400614,0.16627899753884018,2.160836847469629,2,11.5
0.3737296847476337,0.25546619203409887,0.1472471049753099,1.3547072390158177,3.515625,0.8083349681840792,0.3469169584174985,0.18989305901876122,2.0395223970080862,2,11.5
0.38382154241775956,0.25436761866720964,0.13319296907548225,1.4841788454274458,1.953125,0.857915560323145,0.3357231177461883,0.17304460554729886,2.1378852633129948,2,11.5
0.37503085170808165,0.21574369980890712,0.12869807717582635,1.766417088965616,1.953125,0.8237307668430675,0.39513210536889676,0.15768429382869822,2.1728474389815453,2,11.5
0.3843840522056376,0.2790819194512584,0.1259319617120691,1.318370350283899,1.953125,1.294713705448943,0.6410350938624483,0.2101435425074467,2.007676054548213,2,11.5
0.4174698239157555,0.2251299661124372,0.14824514352732754,1.671359004502798,1.953125,0.8520243089551989,0.3174113718421206,0.20221192090164788,2.0474451358611128,2,11.5
0.4019784692846925,0.22932253675439976,0.13223626160189822,1.49803156686212,1.953125,0.7850750844076329,0.30488628375693416,0.17642596898543977,2.119635998935275,2,11.5
0.41245256230580774,0.2785525147076855,0.1574394767262827,1.712397535897219,1.953125,1.0522270177931656,0.6201257329156872,0.23409215228805486,1.9812172076069103,2,11.5
0.3070992433030618,0.20562033352493522,0.10802756956486699,1.3638708516877605,1.953125,1.0943909848157714,0.5332410495695437,0.16482105323195198,2.0000738089249244,2,11.5
0.39720266035221197,0.2685311399855041,0.1617425687085283,1.7096977118107137,1.953125,0.7671535553510274,0.2924804961628131,0.1757724583627944,2.098256780707153,2,11.5
0.3506090489367778,0.19652186702428465,0.10712176402365424,1.7704847641079433,1.953125,0.932592358576962,0.4241009312070962,0.17026405391425206,1.9869184582644266,2,11.5
0.2254161596336716,0.15849426305821435,0.06889801724046928,1.548626061559253,1.5625,1.0131387706203037,0.5812289306244142,0.11973792075927252,2.129583557895339,2,11.5
0.3778808576131308,0.2390400585788606,0.13907196718688553,1.7967535938982577,1.953125,0.7832904307341786,0.2934219762911443,0.17714575569993973,2.0841626732515857,2,11.5
0.4294333463054055,0.2490979606163936,0.15348220872977467,1.8690563099593736,1.953125,0.8720319577595055,0.3853296601460526,0.21922009127693087,1.9690122039977733,2,11.5
0.2958762673196687,0.13349720839457282,0.0615937263752501,1.8634800438492325,1.953125,1.081171681937791,0.3990170676223818,0.14405332216344519,1.8870431715391083,2,11.5
0.2861788414505353,0.13518367980154128,0.07029782998634647,1.8786695019348374,1.5625,1.087507315663243,0.6160301949027687,0.14659049433794122,1.945260016267969,2,11.5
0.3305885873920149,0.22533346868557028,0.10153544432522543,1.6339041285297948,1.953125,0.9463093205210222,0.48827680049896893,0.17410233239955306,2.053194888645571,2,11.5
0.4117274920368691,0.23674284507354024,0.1356035718472809,1.7572316849344771,1.953125,0.8699271597779746,0.3249932393837475,0.19390872398639428,2.25006559199108,2,11.5
0.5957333686863981,0.37785643274543174,0.2266302366887615,1.958559795641326,3.125,0.9221011183163286,0.38897728133270126,0.3096283982632993,1.8176592022778046,2,11.5
0.5365205409925182,0.29144249445956644,0.13918618961640275,1.7222752129792258,1.953125,1.5939481158034075,0.8913178737242174,0.34247002741819427,2.0607809072584677,2,11.5
0.5944623970983152,0.4330242294064828,0.21683923134402275,1.7222291174112383,2.734375,1.1138297318558696,0.4985301025283743,0.3968355913634485,2.1476155550653586,2,11.5
0.5339686336407783,0.32084901834666574,0.1740550220968861,1.6718079895070144,2.34375,0.9350719654623993,0.49481723189187443,0.24979548690623393,1.9728984600515915,2,11.5
0.4912771515548014,0.3204417868201123,0.13096751415030963,1.559927659924446,1.5625,1.3981043704264482,0.8049543741968611,0.2774419507008339,2.1848973624201617,2,11.5
0.5394500663580605,0.3802928736996799,0.21611714018255454,1.5957316679714983,7.8125,0.9319512472847823,0.3552744653924529,0.3014200569495726,2.0416022866459693,2,11.5
0.439913671982522,0.2538654755947791,0.12187929737439757,1.9580343667009252,1.953125,1.240546239774422,0.777140486673844,0.25144461855448885,1.9812545371862045,2,11.5
0.5486076106655904,0.39553144987054856,0.20076365798485574,1.4722873029603083,3.125,1.0667859042956132,0.5368875459084782,0.30352901397145554,1.9712340669305566,2,11.5
0.6829439101978547,0.4377371735158004,0.2514524378645748,2.027650107719638,1.5625,0.9967653130212056,0.5408287643625524,0.3869790678843368,1.9863816770125313,2,11.5
0.5011625920375141,0.2746725449258247,0.14868457048172792,1.830352300654104,2.34375,1.5607074705450137,0.8959935409017157,0.30500812145111555,1.979990391520749,2,11.5
0.5820526285530093,0.3424060988550727,0.2194472344432733,1.857051138929308,2.734375,1.1096868599935643,0.41577745319147535,0.3436483414186477,2.0217242390823182,2,11.5
0.5186663870143808,0.27246592021770605,0.125332412380869,1.8611757356168377,1.953125,1.5289649594806227,0.8895424236823888,0.29326457137847783,2.0987458766650953,2,11.5
0.6566139984096471,0.34906273255996617,0.20594701665369222,1.8149688664399761,3.125,1.113083865319951,0.4392950743691605,0.352783795237416,2.1217983177664026,2,11.5
