Activity_Label,Mean_Acc_Mag,Std_Acc_Mag,IQR_Acc_Mag,Entropy_Acc_Mag,Mean_Abs_Jerk_Acc_Mag,Dominant_Freq_Acc_Mag,Mean_Gyro_Mag,Std_Gyro_Mag,IQR_Gyro_Mag,Entropy_Gyro_Mag,Mean_Abs_Jerk_Gyro_Mag,Dominant_Freq_Gyro_Mag
5,0.005684228681480894,0.002913720568651479,0.0035164667964708973,2.0364735190327066,0.09895272226508102,1.953125,0.008700282328330044,0.003920621669802053,0.004498463400830598,2.010265779186984,0.10693215125301923,3.90625
5,0.004729097658773568,0.0023003911993172135,0.0031960972310527474,1.9384820621861103,0.10215131501569569,7.03125,0.008159537704868549,0.004118616754786599,0.005080507976206633,2.0254235718047617,0.11015699877753801,0.78125
4,0.15608079271270847,0.15091474449719755,0.22885236980459975,1.7235034627039885,0.23457704002431623,0.390625,0.1259457358355904,0.017956638591497525,0.018829569872593724,1.456254938505581,0.27561902049186404,0.390625
4,0.02652249128980029,0.01436557115107505,0.029639096848340832,2.0262621548758064,0.0928139277613846,0.390625,0.10535048863522865,0.027007753770175322,0.049406150615713046,2.1936124651188478,0.11123342098977232,0.390625
4,0.012074636670922602,0.007195945263871418,0.00532517774922368,1.761261386352556,0.0866448235587909,0.78125,0.06114860826492772,0.026252384581731906,0.0398593508207792,2.2173383403525664,0.09093465805583031,0.390625
4,0.06701455291261318,0.0920707798757714,0.0885727877421492,1.4115749543832663,0.46918985890677695,0.390625,0.31136878734298895,0.38928799457134683,0.6597892389427243,1.3870438252181974,1.705137455681832,0.390625
4,0.1720862770214155,0.09529217547725921,0.1378634795539931,2.171544179803118,0.724774055677518,0.390625,0.39736040432359654,0.34374927778653047,0.5631763610943209,2.0738230991043936,2.2225642510396404,0.390625
4,0.13336762403783226,0.09640025940262888,0.17061591008348548,1.9223657512964003,0.3689003521111124,0.390625,0.1455172033751329,0.10256485954359892,0.09517401629248153,1.862840887961077,0.6683179460223425,0.390625
4,0.03287389041337967,0.021393806039427938,0.02214595824093885,1.890337084789379,0.12739390269862674,0.78125,0.06577342945804068,0.01936597961497211,0.030639167205857562,1.771458402142413,0.18446182701245756,0.390625
4,0.012820842074681444,0.00984544821370248,0.010757696732747702,1.9399514155699356,0.08657586797632362,0.390625,0.039040819306422544,0.015122288767274183,0.02612019087505183,2.241934239199346,0.10740290721465778,0.390625
4,0.005858362397621846,0.0027147361942604364,0.003744451229689862,1.9934366877081986,0.0765351722300808,0.390625,0.019287907220074584,0.00885315697637759,0.012665900871052495,2.2220638530680348,0.10827376911772994,0.390625
4,0.004553633982263993,0.002061356021084091,0.002835967676766404,2.0363668272226367,0.08039998112564277,7.8125,0.010031144178794506,0.005192847871351116,0.00760581539348013,2.140100783653905,0.12267613781611887,0.390625
4,0.004913335364779137,0.0026977533164768276,0.003002803600117632,1.8893530146781408,0.08770824236206438,1.953125,0.007381909779957991,0.0038410044392622467,0.004504020759288641,1.7693885433553718,0.124699251675455,1.171875
4,0.02937123556756989,0.011800090617017336,0.01355915402203891,1.8321002099221382,0.1245011361386368,0.390625,0.36529751997910076,0.0887605310729433,0.15164065192609733,2.2477156094056956,0.17025758920251968,0.390625
4,0.015084097231936834,0.01148241689039538,0.015927260365855764,2.0397132533450226,0.09227140756855644,0.390625,0.20875600641874342,0.09349778658272281,0.1530583155351676,2.2770009778384876,0.15094570522578893,0.390625
4,0.00663773797597322,0.002664740493616285,0.00335959368326476,2.043881128693109,0.09111204123213894,1.171875,0.07985541396143389,0.059091884945505796,0.10863152803497085,2.143479162168614,0.11602353615529191,0.390625
4,0.0064718541594838645,0.003012862183164799,0.0033890005031956957,2.0348773255681936,0.0963708648168782,1.5625,0.021139091747269537,0.014356456673813538,0.017523556343220458,1.843795995736865,0.09266060834294317,0.390625
4,0.007331826500975128,0.003207836676565735,0.004935473964786758,2.137359826470812,0.09108773053584361,0.390625,0.018288005894992146,0.009213834451748438,0.012025586519521302,2.0497801480656044,0.10004448521474268,0.390625
4,0.00847902162905647,0.00312919374411094,0.003768905431713463,1.9616124454515322,0.08842908067527595,0.390625,0.02271795069241858,0.00758114505253265,0.010366215193886221,2.06572646454303,0.10681873196022727,0.390625
4,0.007601499789389036,0.0029852111409378276,0.00350284065783585,1.90861784314897,0.08317972046288719,0.390625,0.015405220779865583,0.007059807138964987,0.010680727341203986,2.090745757745517,0.11504710827899194,0.390625
4,0.006612845710212487,0.0023163226539849495,0.002822088682767983,1.9512538610302463,0.07410409851012398,1.171875,0.010344312050168671,0.004715810677656269,0.006799988609396897,2.112612164100196,0.11467875525200236,0.390625
4,0.006230452038939389,0.002209729080932937,0.002807009265812015,1.851514984591659,0.08168279380866054,1.171875,0.009287300793145246,0.004827716510512004,0.007078544885615804,2.072091816224503,0.10496139571674616,0.390625
4,0.006434023802728294,0.00252467803869511,0.0034104690548050504,2.0450389637108892,0.09685881419681845,6.25,0.008449704421481265,0.0037324431331728306,0.005411903103361017,2.000797572627089,0.10843296888253004,1.171875
4,0.006743394817765733,0.0028236179718713846,0.0044877402334463435,2.165555860981665,0.09053993757161767,0.390625,0.008916042324921917,0.0038115610981190222,0.005197235336355212,2.0542886386500663,0.11342743436999067,2.34375
4,0.006944273951685115,0.002830902569179203,0.004262191767153491,2.2120026515453026,0.07781389925884717,0.78125,0.009526849240361717,0.004235617922911984,0.005827197345712777,1.895259752909213,0.1163717904936562,1.171875
4,0.007140794072172599,0.00273911276545256,0.0038858249830389744,2.190277817599763,0.08638080602463469,1.171875,0.010241847793979525,0.004919716981135456,0.005546731179175516,1.7494926814382497,0.12194212298507075,0.78125
6,0.03656443733504007,0.0327469940292141,0.04185623040869268,1.6854215892415354,0.2592326201322354,0.390625,0.218978413345215,0.10202658009245899,0.1788193335385198,2.0143382316802785,0.3776099579634009,0.390625
6,0.008513510765359607,0.005837239455708097,0.00607869580987124,1.9325201179753118,0.09742322487627353,0.390625,0.08601703544446979,0.05579354156803286,0.08675567219341371,2.210808834380796,0.10105603377307198,0.390625
6,0.004921571754416968,0.002605500567538811,0.00342889726438812,2.124134901484004,0.08896056902086412,1.171875,0.029819768937940902,0.016285781790669904,0.01967377708673693,1.9695632488492474,0.10568349719958786,0.390625
6,0.00440471356478706,0.0021273529368476744,0.0031983936036191207,2.0811142223357737,0.07934302665582436,1.5625,0.02141834831170899,0.005577076997361606,0.007900038298840832,2.2548847035359123,0.10518299503734871,0.390625
6,0.0045569444029556275,0.0022065123716850533,0.0031177393992567835,1.9674777170948583,0.08253116692641847,1.953125,0.01918382264983374,0.0048344757422017805,0.006544628595025918,2.079734241961351,0.09097886488508643,0.390625
6,0.005111765193218055,0.002646649663080691,0.0036547206048960666,1.8106675336982563,0.0968423767678631,1.953125,0.01557819673380578,0.0038925982367116327,0.005226309860746653,2.0827919946906674,0.09324327228110804,0.78125
6,0.005115102410239235,0.002562251400588656,0.0032190175066179176,1.7978043569437143,0.09592856617418419,7.03125,0.011359730935622212,0.005100343578937662,0.009417224455257979,2.2061417318710537,0.09381148067576821,0.390625
6,0.005161968737278458,0.0028571908130582487,0.0031969237834477715,1.708502964410715,0.09955484839064951,1.171875,0.008001952908735396,0.0030796449972883065,0.003610237829896966,1.9333798793083052,0.0868100988318048,0.78125
6,0.005677037678124477,0.0030101633347089083,0.0039906376201156914,1.7972564629707954,0.11263905537607355,9.375,0.007188282939914132,0.002923516882470335,0.004231899701504789,1.9106885909053424,0.09056614887353806,0.78125
6,0.0056437152029518095,0.0026606011386209817,0.00375968641386886,2.1256015479027637,0.11069333763337588,7.03125,0.006971402647420946,0.0026658070613787017,0.003909791045009347,2.097919800888248,0.08876530978690277,3.515625
6,0.005057675503530431,0.0024378249850423766,0.0030285000387046887,2.0030724988124593,0.09782356487290293,4.296875,0.007393415691929967,0.0023908720860954654,0.003271361088032703,2.0956646295297148,0.0858767226025813,5.46875
6,0.004962590698955566,0.00213156457495116,0.0027800627308577647,2.034268448621135,0.09118365496662392,3.90625,0.007759766652907335,0.002942696200182158,0.003629601678477725,2.0842330547481156,0.09058173516120603,0.390625
6,0.005149467593829761,0.0021138417248677674,0.003288438768080209,2.0927205093221377,0.09045503792965931,2.734375,0.0080371755822081,0.0033822794005539496,0.004566843636927604,2.1295329350653818,0.09262834375568706,0.390625
6,0.09908911717051136,0.10872960824299999,0.08116040457195597,1.3823408073112462,0.4753628123437698,0.390625,0.38335066581851834,0.10857266247461864,0.09191468426882055,1.8242396278780264,0.6587087194503949,0.78125
6,0.023691321654165022,0.016211003898616898,0.029322176596711068,2.1443010547436887,0.12424565138403837,0.390625,0.24369800123681,0.0845132664817079,0.14296754693081276,2.2401794270598625,0.18264920162863643,0.390625
6,0.16832752077549837,0.196978256682417,0.34999603377713606,1.6448505680998076,0.7620028551923024,0.390625,0.3913507005989948,0.4215180870551999,0.2711747950717304,1.1760454358689996,2.4073384557554554,0.390625
6,0.2215920795680625,0.16200563383444908,0.26770180600966564,2.103533299771381,0.9990427021284036,0.390625,0.44158503258006176,0.40729640211495705,0.24857405609521144,1.366062978879621,3.2438603241012745,1.171875
6,0.11451201081941184,0.042582502297900365,0.0543784081046257,1.9698342081713096,0.39128711999344673,1.5625,0.1957846613115308,0.12984246498909213,0.16828064385610084,1.9751601504795109,1.169162893989302,0.390625
6,0.12862013603857136,0.056878427048921286,0.05061501521820452,1.8599185843659978,0.7604975978096401,0.390625,0.27869220316209237,0.30078275631592183,0.2572172414260789,1.128687851446231,2.008181226445386,0.390625
6,0.3235291192495059,0.2416782846604322,0.2833933865561163,1.9361984591738794,2.0674197597382773,0.390625,0.5825694579208134,0.6789350433192233,0.36897615031896014,1.3174163666908814,5.262284116127287,0.390625
6,0.44544127687304813,0.1777318342553009,0.20524221048259889,1.8964882263995524,1.7382491935405735,0.78125,0.5023269647710656,0.6709491802565385,0.3789205959447054,1.1382862747933888,3.9072002247964916,0.78125
6,0.23218658497011951,0.17543734221892804,0.3494779763938518,2.077671005396702,0.43995443058498107,0.390625,0.26145935267762554,0.15151861787695228,0.09363617516691555,1.6466863786319883,0.8745877372350277,0.78125
6,0.05556803254534659,0.04773094153585278,0.031930858924607036,1.5630311834541217,0.18869829777085412,0.78125,0.20502290987782684,0.05129495772536079,0.09441219622687977,2.1844246619682925,0.33257333537816114,0.390625
6,0.021006944202624986,0.01775140208228852,0.03405935255507681,1.9480966502985477,0.11537101376686812,0.390625,0.1235671243482631,0.047956582247506936,0.07953803390973037,2.1436400958318926,0.23940322378468049,0.390625
6,0.0077068879503706085,0.003697805670512651,0.004449824606905345,1.8337995230088782,0.07910177407887363,0.390625,0.05124855290053858,0.03469087532460849,0.06713590844597314,2.1245422048169234,0.13497965708262552,0.390625
6,0.007452426656881192,0.003335951126954617,0.004628594026627112,2.147377962819004,0.08740334680286889,0.78125,0.01632629594817806,0.012327121213206376,0.009750419590998073,1.7410876423602648,0.13174344903993693,0.390625
6,0.006859342781108085,0.0027702740437667815,0.004378023914486896,2.075951908035229,0.10086937603682611,0.390625,0.011809144709016318,0.0052673595554222465,0.008871715851235154,2.0328527981859073,0.11792408887459807,0.78125
1,0.2684606123139264,0.1415993628788703,0.2149275777196306,2.0195941049062465,3.333733119458909,1.5625,0.9367935365354166,0.44414647237149696,0.6135065011966189,2.2294836288813027,8.842454638088208,1.5625
1,0.3018726800282154,0.14610778955292394,0.23238080727106353,2.132915456208953,3.9694492904375407,4.6875,0.8338852894373878,0.41869521002847826,0.717278477763548,2.203798535778422,10.014646988221994,1.953125
1,0.2904246794899656,0.1380076408209662,0.18773415783820213,2.200612815381497,3.582656319952185,0.78125,0.8786490329902027,0.3789292376820471,0.5661051649179316,2.230767487314329,9.706589750255112,1.953125
1,0.3199284407481323,0.14945848927709077,0.19287962149565663,2.121525797674212,3.63422925023486,2.734375,0.9223583047456507,0.4856511161076986,0.638855140593352,2.086738191676073,13.164114203168673,1.953125
1,0.32811340208167095,0.1465413823773588,0.18978306464252917,2.1058082808864538,3.6782422624761426,4.6875,0.9493357083583427,0.509836226709165,0.667789685377432,2.1062822183644383,14.964052657358435,1.953125
1,0.3186058997215052,0.14163850304233427,0.1841404986554729,2.126523424454785,3.527921682771857,4.6875,0.8358778585951329,0.4446136627018778,0.7330103618972899,2.1908121955592144,12.526764290793842,1.953125
1,0.31243892545940755,0.14229522538911582,0.17031406564916043,2.1059599411574834,3.5227767331867876,0.78125,0.7803252505682433,0.39740413563452875,0.6182531086149368,2.131543151394759,10.414769830106062,1.953125
1,0.3063225584856626,0.14290738147797516,0.1850807519184262,2.0951245981545696,3.802161089749909,0.78125,0.8286267450200229,0.4011357105213008,0.5390416473081299,2.101606583921943,10.67146556195098,1.953125
1,0.28717754847788995,0.1264263748378782,0.17554843086582428,2.046103134631102,2.9709873898990136,0.78125,0.7626184228155051,0.41238190957203086,0.6092869420136109,2.1718725048542735,8.980596116863884,1.5625
1,0.30835711150994816,0.14081939909534827,0.19096026298733737,2.1150301687797253,3.642520925690647,2.734375,0.7973203767655077,0.398826835786456,0.6853417602436147,2.112025363013454,9.286625067985996,1.953125
1,0.3007481519598366,0.13773785190160728,0.16618381237454016,2.0886845498476543,3.317789908292726,0.78125,0.7898145265537764,0.3823761934811695,0.6719766713537428,2.2050284211408777,9.692102534709758,1.953125
1,0.3092647023908254,0.13883653615531236,0.16706784659392712,2.0166394656539395,3.4307654952264617,1.953125,0.8126204269593407,0.3982663431620006,0.558123229890188,2.0980339078456853,11.47463331464804,1.953125
1,0.32343375420360954,0.14621811750606653,0.19407203370834486,2.1206342844955053,3.602071301336205,4.6875,0.8974149598894482,0.42314192741773415,0.6422017227826609,2.1588128361003056,12.093560568635274,1.953125
1,0.3389767246557346,0.15901352653889592,0.21323406540170856,1.9962016139067493,3.89417116343889,4.6875,0.8741283178214003,0.4437148550151698,0.672517173629959,2.1466894333190694,11.790596559353489,1.953125
1,0.33284954944077993,0.15672620520425193,0.23242154563053952,1.9571835015476804,4.094890076164463,4.6875,0.8215978546666212,0.39289605123263815,0.5665121339943666,2.010216035689459,10.024576181079377,1.953125
1,0.3237906443871089,0.14398058103109154,0.22223426268415514,2.1277883359674976,3.9622704570398533,0.78125,0.8501594844812308,0.41962299999584324,0.5535676138464354,2.0561692159263396,11.321014357353476,1.953125
1,0.3201641760381123,0.14711018098698245,0.19247765407143405,2.148136309318317,3.9741656429081424,0.78125,0.8479405063641983,0.4734799809331678,0.7323688336583803,2.111614812837946,13.013957269241947,1.953125
1,0.3143650340463472,0.1470849529132728,0.1911573124928665,2.1588423824864877,3.66697876589652,2.734375,0.8511689098657584,0.4671116290590822,0.7567496846250148,2.1563166922993364,13.194759590367388,1.953125
1,0.30642716874968434,0.14122493669333724,0.19942137682384747,2.141979575580972,3.7945437962355446,1.5625,0.8814431829175451,0.48065416986610154,0.7741205889682325,2.2005893480577807,13.824586662819769,1.5625
1,0.27454074805879924,0.13641205597357625,0.19118910582489762,2.058332766578847,3.768338261225881,1.5625,0.8386609112787486,0.457702696340274,0.6627445234656963,2.1140987584426565,12.921017533731558,1.5625
1,0.32920858197220226,0.1478981234698366,0.22235981614741612,2.1545432669347484,4.186900588440492,3.515625,0.9322751072258855,0.3946270736201739,0.6069111012679601,2.11700251137114,11.752594463329507,1.953125
1,0.34266436032032965,0.15162362296263387,0.21033185381848496,2.151922125632612,4.285757958099376,1.171875,0.8448090955619146,0.4083704171899364,0.6342034103759171,2.218951864473621,10.854963737977307,1.953125
1,0.3298968053489101,0.14106931627769168,0.18614926926137426,2.1922044310455955,3.607834764621106,0.78125,0.7836514263812668,0.41162531838384014,0.5923980380512043,2.1776908835737063,12.102529885041442,1.953125
1,0.33075684425655116,0.15526241803140298,0.19459521422436657,1.7599889360806331,3.761395318864764,3.90625,0.8618232421600382,0.46009753802319775,0.6898404904507216,2.1526300970638035,14.968081364968135,1.953125
1,0.31639166101116145,0.16038809486328978,0.1814401729953894,1.7679754169153699,3.7338963972852364,1.953125,0.8843953876346283,0.47235447539402586,0.7057618773203229,2.1647802767313173,13.785596258864164,1.953125
1,0.3208849457104103,0.16302539314111728,0.21313432929643644,1.9620621927440236,4.073642746720491,2.734375,0.8796678705284069,0.47449030174713613,0.6244332340600758,2.1671175974954258,13.272556175349147,1.953125
1,0.3212820029783069,0.1563688553778534,0.21602809443166937,1.967183664851611,3.842438453406983,0.78125,0.8329039300221324,0.43690344060241504,0.620071011369786,2.1040014675717926,11.68134596946121,1.953125
1,0.3153523268031997,0.14394319146653275,0.19553917173968444,2.181550230754494,3.325170599597947,0.78125,0.7657638532821565,0.4047479192405221,0.6674356983821703,2.142493410029279,10.071998151614432,1.953125
1,0.32302571708631467,0.1559589296201062,0.20472693995936203,2.1194038617484727,3.898738845518231,2.734375,0.8170262918914644,0.4376322014288282,0.6768943226465586,2.104947106743695,11.875063720036877,1.953125
1,0.329144756511489,0.15106161037692026,0.18057309679321107,2.0882059030423576,3.955909920077917,0.78125,0.8608009223681934,0.4296252910709401,0.7116575523277721,2.1301028784058604,11.47102113815335,1.953125
1,0.32228594829934015,0.13762516287676957,0.16141909156654705,2.0385999382895683,3.475449101824419,0.78125,0.8682393508223696,0.42472564360199144,0.7504684757476312,2.2031864227375144,11.572723138278658,1.953125
1,0.30929431247430506,0.13955775511597268,0.196591838651284,2.168000678451259,3.5800643665444007,0.78125,0.8790682226739057,0.45396386102990854,0.7306862759340915,1.9931701844019034,13.049816826137164,1.5625
1,0.2951948685173831,0.13882709842729507,0.20126067487849736,2.154296579607856,3.5804729998743516,2.734375,0.8452683045873128,0.4545549146511794,0.7260832145318036,2.0315645293842053,12.499956763336668,1.5625
1,0.33523830421249956,0.17095667504651132,0.2551271986629508,2.059447918442643,4.564319038024795,1.171875,1.0480025888481848,0.504675012665042,0.7922464184496887,2.2018760598769425,11.464449473108555,1.171875
1,0.3070488714711818,0.14115261447074073,0.19596249228407564,2.047373796404106,3.8761038427823555,0.78125,0.8840834904044098,0.44128023890625867,0.6291700673570246,2.1415503960251683,10.130963372771937,1.953125
1,0.3019170439023827,0.13390830019883293,0.15043267907151994,2.02231443145498,3.5984552983190596,2.734375,0.842466924503096,0.4209891761323608,0.612515845186173,2.11550194590268,10.952024093448273,1.953125
1,0.3089657360467235,0.1434704550073403,0.1663977709959867,2.0968791540467446,3.5849637870552264,2.734375,0.8593573699948645,0.4397262599437516,0.7020079758180182,2.184927576924179,12.721900166166863,1.953125
1,0.31649447258466135,0.14823634343913486,0.19066758269836498,2.128613998216562,3.5240242252646734,2.734375,0.831101381497253,0.454526274024205,0.7215672174916458,2.1980203897559134,12.597752097734,1.953125
1,0.32200142024724565,0.13968497801253826,0.18142534538045035,2.0923444703734435,3.2614205270027914,0.78125,0.7996792033614942,0.41905264228515343,0.6299334316237657,2.1152803886544294,11.484381283307188,1.953125
1,0.3038681342346161,0.1327793837536809,0.183744010949274,2.1744181117724453,3.4579844590987547,2.734375,0.7785890479916547,0.37071905697306795,0.5672037046271294,2.2059224821813435,10.456368082428558,1.953125
1,0.2640801649561198,0.12726322255387082,0.1722096930328761,2.068215001480171,3.3432843156488934,4.296875,0.7686698359673043,0.3953921312376587,0.5600710442732153,2.079383839462124,10.198261552665663,1.5625
1,0.2596578871933555,0.12888572052899624,0.19387818961797035,2.0831474697339627,3.243260754498265,0.78125,0.7328290474855339,0.42762186170155186,0.613266260398751,2.0823053835621304,10.403725830638091,1.953125
1,0.26205049631238164,0.13050146353961825,0.20123846360630568,1.9998277948126086,3.4721951208058304,0.78125,0.7199014229867322,0.4210351869464453,0.6621529340374199,2.04590437254668,10.361463805613715,1.5625
1,0.2610488184612285,0.12796268986951714,0.15180159644886337,1.9327446480288655,3.206607572881944,0.78125,0.7883900845854416,0.41267739462010383,0.5788660862854915,2.1019153503310135,10.348862346164708,1.5625
1,0.2791146163817948,0.1368232120657825,0.16334774762387533,1.9581025155150236,3.3096947599270465,4.296875,0.888639567094637,0.38622726553050535,0.4881474368560259,2.0777937276260943,10.752936950456096,1.5625
1,0.28879780946174344,0.13880646044222755,0.19025941046959133,1.9902324455745102,3.442720845213911,2.734375,0.871442584640331,0.4248919410012864,0.5851638128984138,2.136706883918065,11.219712479117707,1.953125
1,0.2746169044140879,0.12939342987395783,0.1546124249661294,2.0285931588441906,3.175046000985568,4.296875,0.7561076637198576,0.474069672724145,0.6826157699771656,1.9953398215818152,10.901307061911867,1.5625
3,0.2869011250659982,0.1507246631610326,0.19253016467910297,1.9216042184231281,3.5091928459868633,1.5625,0.6028349115336735,0.2909910093329008,0.40885707713336217,2.021889522318351,9.377262796905738,2.34375
3,0.3283404425323671,0.16376446914014853,0.18496131399394622,2.017826527030729,4.339900078850425,3.125,0.6627146809579842,0.38201622418862174,0.4368089387444941,1.5539775675903498,12.08981869568996,5.078125
3,0.31480791321158863,0.1765676649915745,0.19881509326514415,1.998341330372922,4.545564729301429,3.125,0.9364777358176404,0.5126713571609697,0.6623894379486313,1.8819374857264342,12.38845485583156,0.390625
3,0.3113494795868571,0.18767180404622694,0.1990005657181367,1.9239238996744377,4.387190126277344,1.5625,0.9683539983766061,0.45705495461887846,0.624208832935091,2.1472105314529126,10.43820916922711,0.390625
3,0.35466210771917883,0.21895799119506565,0.23578594452607174,1.986860134359368,4.694083489661137,1.5625,0.7691917063374665,0.3258382025347215,0.42377176149184503,2.0632469140710326,10.436321816310699,2.34375
3,0.3723272613573688,0.22106260494259794,0.22234079712095842,1.9421550307366895,4.6417648280852974,1.5625,0.9781694233914806,0.4480561788134487,0.5493862013371751,1.912719168329935,11.190418321142648,0.390625
3,0.33622649491824425,0.19360295696854868,0.14805006054149106,1.762606852121452,4.1160004257119915,1.5625,1.037043404928124,0.4174621524086633,0.46244031792893436,1.872345724834499,9.892033772439516,0.390625
3,0.32100291996385755,0.1671407593925025,0.23763661867379193,1.768233838166391,3.799121485585769,1.5625,0.8409637774400165,0.29857129639207036,0.42808697722932176,1.9500251641745998,8.597578829470558,5.078125
3,0.3184719801689505,0.1597490381357118,0.24981809205857525,1.9994523611511148,4.030426070247746,3.515625,0.7238140999113218,0.32562872110747615,0.37382562412512044,1.9082251892802145,9.994988143282383,5.078125
3,0.39041820666990373,0.22973652726543567,0.26637224962520867,1.88563437112666,5.418490046303583,3.515625,0.9055900604598635,0.4762203869892997,0.5901132934567699,1.9801859321914779,13.929720028341718,5.078125
