Activity_Label,Mean_Acc_X,Std_Acc_X,Mean_Abs_Jerk_X,Dominant_Freq_X,Mean_Acc_Y,Std_Acc_Y,Mean_Abs_Jerk_Y,Dominant_Freq_Y,Mean_Acc_Z,Std_Acc_Z,Mean_Abs_Jerk_Z,Dominant_Freq_Z
5,-0.0001433272791015625,0.003091026236575073,0.08821640543307085,3.125,0.0023164320969531246,0.0063080459552797875,0.1413923842519685,0.390625,0.00160853301,0.005637128536307265,0.15800981883464568,3.515625
5,-0.0002777131511328125,0.0019807024869717476,0.05078756810236219,0.390625,-0.002257056467109375,0.003902503037161213,0.08162824779527561,0.390625,3.478350921875005e-05,0.004316995415822264,0.14159521534645667,0.390625
5,0.000181605713125,0.001693014333339601,0.044318597401574816,0.78125,-0.0017186222710937503,0.004333644168419458,0.07989806,0.390625,-0.00146145341640625,0.0036814935734656336,0.12373251178740158,3.125
5,-8.259614593749998e-05,0.0016757158984108728,0.05637557536220472,5.859375,0.001272128770703125,0.0033388253010437885,0.06992457897637795,0.390625,0.0005124133817968751,0.004202632594226928,0.11511559154330707,0.390625
5,0.0041978554525,0.005089229427737445,0.09217965397637796,0.390625,0.0232002855,0.032917563174614466,0.09843980629921258,0.390625,0.01540691931296875,0.02058587535525767,0.11919819795275591,0.390625
5,0.00033543391312500004,0.002436021501012157,0.06781648996062989,0.78125,-0.0030851784322499997,0.006006655485303407,0.061360963014173237,0.78125,-0.004549659834296875,0.005990291784577752,0.10819080035433071,0.78125
5,0.0003014134542734375,0.002402971923654172,0.07392583072440945,2.34375,0.0012261936677500002,0.0048125498032514325,0.07147581269921258,0.390625,-0.0028215438206249995,0.006135207113883282,0.10136968618110238,0.390625
5,0.0005273885559921876,0.0021590301452530784,0.07074026253543306,3.515625,0.0016895626728906249,0.0038511305656029463,0.07415858328346454,0.78125,0.0006399213671874999,0.0047324310580461664,0.09770630228346458,0.390625
5,3.2003923281249995e-05,0.0022251121586074184,0.06479523070078741,3.125,-0.000562573351328125,0.0028801396495061094,0.07145640330708662,2.34375,-0.00029082933835937496,0.003707698962152583,0.10836289622047243,2.734375
5,-0.000413725171328125,0.0021213384946970415,0.05834693391338583,3.90625,8.311265335937507e-05,0.0033395184645685244,0.07031452349606299,0.390625,-0.00103117040390625,0.003440237308192286,0.10586027838582678,4.296875
5,-2.8958115234374915e-06,0.0020912884124219774,0.06341862692913385,4.6875,0.0014789517866406249,0.0026947790462773513,0.06611706922834645,0.390625,0.00014217962210937493,0.0037392790468714207,0.11548137043307088,0.390625
5,-8.72514912109375e-05,0.00213692685696509,0.06881491435433071,1.5625,-0.00044330449328125004,0.0034356647023690897,0.08852081077165352,0.390625,0.0005637156553124999,0.003625705542005844,0.12181607523622048,1.5625
5,-0.00039144398414843755,0.002104923578691578,0.06696640312598426,1.953125,-0.0021641817169921872,0.003412949552094153,0.10458952663779528,0.390625,-0.0008237298730468751,0.003982737184506548,0.1177046520866142,1.171875
5,0.0003347643424140625,0.0019343112462554726,0.058811574314960625,3.125,-0.0003022623585546875,0.003886495098862884,0.0991263284094488,0.390625,-0.0002820164148437498,0.004656452014151497,0.11728500433070868,0.390625
5,0.0008531180974218751,0.0018875172438124871,0.057168209275590555,0.390625,0.00274187871859375,0.0036855053262662796,0.09722472795275591,0.390625,0.0017945788566359375,0.004235116591996465,0.11602984697637794,0.78125
5,0.00029199637578125007,0.0020409822012798927,0.06580967043307086,5.078125,0.0013674709632812499,0.004097155561522579,0.09565281401574803,0.390625,0.0005653670564015625,0.004192022493611538,0.12496806790551182,0.390625
5,-0.00037946079296875,0.001654153863013403,0.0606915646062992,8.203125,-0.000461930775234375,0.002804093239077221,0.08201215586614176,1.171875,0.000506035197421875,0.0040550657558927556,0.12690844876377952,0.390625
4,-0.027423536419375,0.0323846401659806,0.12873350976377954,0.390625,0.10826019883593749,0.1409294187707225,0.20478753543307085,0.390625,0.0565136401171875,0.10276427125081793,0.19338864330708663,0.390625
4,0.001994011503804687,0.006942259779886849,0.08334502803149607,0.390625,-0.01065648041796875,0.020171420944219132,0.08810411692913388,0.390625,-0.01244282411484375,0.013504460604741721,0.11283949385826772,0.390625
4,0.0004990939870546875,0.003737227171066631,0.06804490165039369,0.390625,-0.0012304450351562498,0.011876825610931363,0.06831229488188977,0.390625,0.00085362916484375,0.006329364337061176,0.12439101165354331,0.390625
4,-0.011484648267375,0.06137920493300782,0.48072618275275575,1.171875,0.026879096379296877,0.04436610724668404,0.4306637755905512,0.390625,-0.00505578716296875,0.07970117054816481,0.42585131204724413,0.78125
4,-0.065796853784375,0.07960462858803899,0.8220691029527557,0.390625,0.10083268419179686,0.07208206977091787,0.6099030677165354,0.390625,0.044219182463593756,0.10348802589762426,0.5746071918897638,0.390625
4,-0.054337738488281245,0.06334380036536458,0.4059753287401575,0.390625,0.08939494665,0.07442878945804508,0.2780833749606299,0.390625,0.0411440983359375,0.06993545789525554,0.2722366188976378,0.390625
4,0.005381491798437499,0.015489910718391486,0.10330791964566927,0.390625,0.006763776568125001,0.029178619419781556,0.11529367353543307,0.390625,-0.014053555924765624,0.013222967930259977,0.09461720792913383,0.390625
4,0.0027169522732812504,0.008735355362029225,0.07740943470866142,0.390625,-0.0036173581980468747,0.0078797196294662,0.07102509627559055,0.390625,-0.002785184709140625,0.009730676412274528,0.08526471288976378,0.390625
4,-0.001374050682734375,0.0034014138638945313,0.05192929209842521,0.390625,0.001429395058828125,0.002887503196588088,0.07107193288976377,0.390625,0.00058972049359375,0.004183772917954242,0.09056024313385827,0.390625
4,0.00040755258203124995,0.0026829839201007533,0.05821697281102362,0.390625,7.186188076718749e-05,0.00244460369409367,0.08211546249606298,3.515625,-0.00072973684046875,0.0033326419039597394,0.09250611302362202,0.390625
4,-0.00025082533100000007,0.0028443492123047726,0.06501064808661418,0.390625,0.0005245478839703125,0.0026552063069041633,0.08169929088188975,3.90625,9.086002062500003e-05,0.003991487819972857,0.09339659507086612,0.390625
4,-0.008330132995703125,0.007900681809482338,0.11984974026771653,0.390625,0.0130935595546875,0.02449546744228727,0.13946595039370077,0.390625,-0.00479993768046875,0.00869431422195152,0.14717499078740157,0.390625
4,-0.000920636948203125,0.004395963888342484,0.08548123529921259,0.390625,0.012408015771875,0.012776171594856743,0.07781830716535432,0.390625,-0.00038457699140625,0.004676163017978678,0.12273082220472444,1.5625
4,0.0008098211644531252,0.0028797184456594523,0.07242451869291339,4.296875,-0.000680138064765625,0.004393169475983519,0.07455597000787402,0.390625,-0.0010191764617187501,0.004627155951483582,0.12576459984251967,0.78125
4,0.00017650587773437496,0.0032285126542616876,0.07941933426771654,0.78125,-0.001319751816015625,0.004353596784126117,0.0792648105984252,0.390625,0.0001114388046562501,0.004449698651701877,0.12409450937007871,0.78125
4,-0.000864749218359375,0.00286749798527443,0.07123368198425198,2.734375,0.0037754687503125,0.0048292484950136485,0.07862806456692913,0.390625,-2.8141573390624993e-05,0.0041831761639195535,0.11748092469291338,0.78125
4,0.00030507930367187506,0.0030251182146375974,0.06319967236220471,0.390625,0.0004600944093749997,0.006755672999434669,0.08010165944881889,0.390625,-0.001489179586640625,0.004936880320408172,0.11871617752755906,0.78125
4,0.00021088929281250004,0.003113754473134411,0.07478838291732284,0.390625,-0.00145394314375,0.005215824471622691,0.07529827015748031,0.390625,-0.000949054928125,0.005170576616842582,0.1015881868503937,0.390625
4,-0.00088498266171875,0.0027475625310188615,0.0868684168425197,4.6875,0.003152818281875,0.0035797188442820917,0.06319100915748031,0.78125,0.000646933415390625,0.004193997124993705,0.09190883799212597,1.171875
4,0.00019832224375000002,0.0024984895294714467,0.08569339381889762,11.328125,0.0005060094115624999,0.004623807598607463,0.07522886372440943,0.390625,-0.00046212028257812496,0.003945941736810138,0.099975070496063,0.78125
4,-2.3607622890625025e-05,0.0025689060562250387,0.08032494850393701,0.390625,-0.00018508045546875007,0.004334822112851334,0.0797847011023622,0.390625,0.0006435653356249999,0.004683130574871458,0.10810932758267713,0.390625
4,-0.0007491433842968751,0.002744925715934563,0.07841968393700788,0.78125,0.0020931053210937497,0.0037665168118231696,0.06617346118110239,0.390625,0.0009488928198437498,0.005087457396442904,0.10704895944881891,0.390625
4,0.00035600353703125,0.0027565775965170173,0.07499033885039372,0.390625,-0.0017745468781250001,0.005010764944672162,0.07267057031496062,0.390625,-0.001628177418515625,0.004195682048089049,0.09647999122047243,0.78125
4,0.00031147680328125004,0.0027949956100041754,0.07786815802362206,0.390625,-0.0010202231869531253,0.005305743372467858,0.07882259010236221,0.390625,0.000799033189765625,0.004555703934638988,0.11121526357874015,0.390625
6,0.02594527010703125,0.028982798442480563,0.24895002503937008,0.390625,0.00108246310390625,0.019554375098040856,0.2953098276771653,0.390625,-0.0032570741787499996,0.02240558423788844,0.17945693686614173,0.390625
6,0.00016433907390624993,0.006305499551982457,0.08322146322834645,0.390625,-0.0017953079390625,0.003238091092850262,0.08138557287401574,0.390625,0.0037933239978125,0.006218458539692028,0.11758217348031495,0.390625
6,-0.00021030541984375,0.0032918436610354764,0.07070088019685039,0.390625,-0.00038310208453125,0.002344185305277675,0.07409028637795276,5.078125,0.00022674041762500008,0.0037995599104854415,0.10519316097559056,4.6875
6,0.000411954247890625,0.002663758217202885,0.07467292720472442,3.90625,-7.215608351562506e-05,0.0024394924252605795,0.0658408002598425,1.953125,-0.00038745334432812505,0.003248902595698957,0.09657489139685038,5.078125
6,-0.00021613294820312497,0.0024566042082849802,0.06796998581889765,4.296875,0.00016734800878125003,0.0021936427247929353,0.06467665431496063,2.34375,0.00010720455203125004,0.0038342215473951323,0.10233786826771651,0.390625
6,0.00011284470234375002,0.0030544551669752533,0.07859901361417322,3.90625,-4.274254968749991e-06,0.002006007719579305,0.06607950641732285,6.640625,9.708819914062511e-05,0.004445104743095736,0.12065156933070867,3.125
6,8.877444531250001e-05,0.003217149528251575,0.08072389196850392,3.90625,-0.000348809270078125,0.0025992618548237776,0.07640068255905513,6.25,-0.00021710309874999997,0.003930204710376121,0.11627512624803148,3.125
6,0.000542123979375,0.0025538599160078827,0.06734877653543307,3.515625,-0.0006598927315625001,0.002736049352640599,0.07590913007874014,0.390625,0.00027055347109375004,0.00447199486239469,0.11157226183464568,0.78125
6,0.000876250824453125,0.0026146424701392226,0.07100375244094487,3.515625,-0.000780642940625,0.003055070429578997,0.0913127118110236,0.390625,0.001000732132015625,0.004768788715803638,0.11425768619842518,0.390625
6,-0.00017441823031250005,0.0030997646679985905,0.0793431277952756,4.296875,-3.744695218749997e-05,0.0032529028639276367,0.10126662100787398,0.390625,0.0008819004462343748,0.004234480993153439,0.12308150656850395,0.390625
6,-0.0003487243788281249,0.0028659358691009874,0.08323797381889762,3.90625,0.0005181373835937501,0.0024843327643978464,0.07173627111023623,0.390625,-0.00017229662226562502,0.004088742263818766,0.1183467103070866,1.953125
6,5.243606835937507e-05,0.0026612334566261087,0.08253071433070865,3.90625,-0.00028633162484375006,0.0024127447796934726,0.06265139481496063,1.5625,0.000860254075703125,0.003929707455336628,0.12063666818110236,1.953125
6,0.0003699950624218751,0.0029545452771974623,0.08897991000000001,3.90625,-0.00026582259743750006,0.0024397416352911687,0.06549567372440944,2.34375,4.179742265624989e-05,0.004011777819327244,0.11862411440944884,0.390625
6,-0.05328415757242187,0.11102895906646554,0.43518364824409445,0.390625,0.005297998924999998,0.05050304437523062,0.43094296834645673,0.390625,0.026418740717890625,0.05654709104655224,0.38782981716535425,0.390625
6,0.012907400220546875,0.014812501821879025,0.13397876162992123,0.390625,-0.01013087643171875,0.017372110304168485,0.1034371453622047,0.390625,0.00067701641953125,0.005760291096660966,0.16271697062992124,3.125
6,-0.09150014925390626,0.12014184533790168,0.550753440551181,0.390625,-0.053612741214531245,0.1395956062494744,0.9215486502834646,0.390625,0.07972522603984375,0.12494349350641597,0.6597976066535433,0.390625
6,-0.10647745084765625,0.11878585186686824,0.654434061023622,0.390625,-0.041838417067187494,0.15015968933997223,1.0880948110236217,0.390625,0.08468021386171876,0.13576533030791105,0.8124566338582676,0.390625
6,0.01430050457421875,0.06487600599842079,0.25378744881889764,0.390625,0.0453949099765625,0.04567223133153568,0.37053868976377946,0.390625,-0.030562400060156248,0.07370317954099971,0.3083400039370079,0.390625
6,0.005411150796874997,0.08038093554787767,0.8178433858267716,0.390625,0.06335399858593752,0.06254737856043173,0.7878065440944881,0.390625,-0.04526436920625,0.05755999204649739,0.6027642918110236,0.78125
6,-0.13164047967187498,0.13106230205851233,1.8790508267716535,0.390625,-0.13164379227343748,0.2624997490461974,2.5218509614173232,0.390625,0.0942144230515625,0.18292177990951347,1.7502119886614171,0.390625
6,-0.11430105605234375,0.13202715943468477,1.516808357480315,0.390625,-0.34982828070312505,0.17608803219674926,2.1974560236220473,0.78125,0.1502934674765625,0.15341344914386162,1.551731221259842,0.390625
6,-0.00414207125390625,0.027411596061232602,0.41937031968503935,0.390625,-0.20808851327343747,0.18469419352616642,0.41617889685039383,0.390625,0.04151779249296875,0.06916514555693039,0.39238625732283466,0.390625
6,-0.00015169876757812505,0.008728667699147537,0.16833193499999996,0.390625,-0.005250114765625002,0.07190126938644992,0.19915367007874019,0.390625,-0.004911223240625,0.008268011271589874,0.14024092196850393,0.390625
6,-0.0018392330276562501,0.006043184556531097,0.15339785870078737,0.390625,0.0176070095140625,0.019439634917068824,0.1231962075590551,0.390625,0.0015135972181875,0.005128738307697667,0.11673362866141733,0.390625
6,0.00158425133,0.0028711289069701675,0.08238114527559055,7.421875,0.004326886802343751,0.005159299942341981,0.08308671543307086,0.390625,0.0015071642420390625,0.0038346819726763565,0.09929579933070866,2.34375
6,0.0012161961604374998,0.0031670860261068037,0.08969154702204726,2.34375,0.005042507360312499,0.0039790742029762564,0.07309220197637796,0.390625,-0.0003235790884140626,0.00371389964621333,0.11809818088976379,3.515625
6,-0.0009373875487031251,0.003637903989408782,0.11035786988818896,2.734375,0.0036408520853124997,0.003428222937663378,0.08348438878740155,0.390625,-0.0009400673867187498,0.0038366284293204185,0.1215159737007874,0.78125
1,0.0009161932421875019,0.21880245354852407,4.3772301700787395,1.5625,-0.010782967353125002,0.14854976899147865,3.217516024409449,1.5625,-0.0087836404828125,0.14827564955267494,1.9787309959055122,0.78125
1,-0.0044791686873437535,0.2508656573222688,5.397349223700789,1.953125,-0.024868136696875008,0.1746966429668759,4.0151957401574805,4.6875,0.004334496220312499,0.13551690298793226,2.408925485669291,0.78125
1,-0.00467979327328125,0.2359944990564622,4.931349222913385,1.953125,0.010990054531250001,0.1741136352125288,3.870465811023622,1.953125,-0.0050708719687500015,0.13120688367529348,2.2117409133858263,0.78125
1,0.013559022351562502,0.25063373076005857,5.048378788976379,1.953125,0.0014119551828125076,0.20148080729892517,4.033990721259842,1.953125,-0.019512986734375,0.14392243451291736,2.5285708999999996,0.78125
1,-0.000275332171875,0.2517167994727415,4.585689395275592,1.953125,-0.006556547547656246,0.19984337031981378,4.023801742519685,1.953125,-0.011333538976328123,0.16019534433876492,2.639565909472441,0.78125
1,-0.004555941093749998,0.25237698507416406,4.357676157480315,1.953125,0.02011885033984375,0.17568474150841432,3.752794390551181,1.953125,0.019608418608984372,0.16187000669928964,2.5583529078346454,0.78125
1,0.0089777156953125,0.249328805207259,5.052932534645669,2.734375,0.009818855203124994,0.17780522002868152,3.8582222070866137,1.953125,0.021390844702500002,0.15314008750666522,2.6220982408818894,0.78125
1,-0.008842896539062499,0.24507921225294227,5.3776431960629925,2.734375,-0.0169992309609375,0.18127487723914457,4.058414373228347,4.296875,-0.0011395377187499982,0.1447865978011353,2.7356902244094488,0.78125
1,0.0072248367093750016,0.21077044523833188,4.04840779527559,1.5625,-0.004841040738281251,0.16893018464544826,3.4474346822834643,4.296875,-0.007480088671874998,0.15925262656126793,2.090253626771653,0.78125
1,-0.0001360892335937505,0.23994798214081206,4.735233283464567,1.953125,-0.00962379245859375,0.19082311428993484,4.183816813385827,1.953125,0.009163136968750003,0.1440455390454801,2.476439563779527,0.78125
1,-0.014893122632031247,0.24067192060497006,4.793004614173228,1.953125,0.004526481621093753,0.17663837375939095,3.6751712236220473,1.953125,-0.003745840682031249,0.14156536596803893,2.37927142968504,0.78125
1,0.006062941320312503,0.24768664181915925,5.166878118110238,1.953125,0.0017577347070312516,0.18428680445918336,3.8111986937007876,4.6875,-0.02373639761484375,0.1378647004224706,2.4600678060629924,0.78125
1,0.0008114374921875025,0.2600026501221344,5.0059969291338575,1.953125,-0.012411415960937502,0.1944094836329068,4.355898263779528,4.6875,-0.008710192747812498,0.14269595899551288,2.716960546204724,0.78125
1,0.005421913046874997,0.27046172482534286,4.906903976377953,1.953125,0.010441050117187501,0.20427569888285194,4.460651949606297,4.6875,0.023022930895937502,0.15698390909711787,2.7450692123464564,0.78125
1,0.015789317359375,0.25759145764214414,5.252128877952756,1.953125,0.0024008061796874994,0.21184020695513592,4.712971037795273,1.953125,0.016393706328124997,0.15361794689259414,2.8565320370078733,0.78125
1,-0.011391714828124998,0.25366912267946773,5.567410232283464,1.953125,-0.0007980636015624994,0.20078413416928587,4.467472139370081,1.953125,-0.0029330186460937487,0.14411622428086823,2.7649757307086613,0.78125
1,-0.013002562359375,0.25853271014202855,5.615870685039369,1.953125,0.014202179171875001,0.18992609023676388,4.017024952755905,1.953125,-0.0048775975054687485,0.14436365028502068,2.7495250031496057,0.78125
1,0.010250625476562497,0.24457477709580658,5.355424102362206,1.953125,-0.00268428271875,0.1945583746212003,3.7710874881889755,1.953125,-0.013489872046874997,0.1499843922997921,2.668842771259842,0.78125
1,0.014731338000000002,0.2269433010315291,5.372190029921259,1.5625,-0.0025520825078124976,0.19785570310465225,4.101637982677165,4.296875,-0.013789904619531248,0.15092469792598026,2.590248941732283,0.78125
1,-0.0026572125757812477,0.20748917718977186,4.876619295275591,1.5625,0.0044826088359375005,0.1781613253731096,4.098504251968504,1.5625,0.0017620077820312515,0.1384102439054232,2.559978201102362,0.78125
1,0.001389337375000002,0.2656758129498847,5.29134322598425,1.953125,-0.005280619882812502,0.19589358823264266,4.2871689911811,1.953125,-0.0343538913515625,0.14171875252457475,2.60162705511811,0.78125
1,-0.011509409421875,0.28888892100893804,5.80846841574803,1.953125,-0.00379685262265625,0.19079801083918022,4.090841055118109,1.953125,0.010977621523437498,0.14240964322253238,2.4112434259842517,1.953125
1,0.0027605971015625024,0.2799395689613335,5.580173605511812,1.953125,-0.005597741841406247,0.17836054636977786,3.9920460354330705,1.953125,0.02157952179015625,0.13434722189951367,2.2284717937007876,0.78125
1,-0.003399304445312495,0.26962590591617763,5.509612292913386,1.953125,0.0007880941882812496,0.20613051832364832,4.623916664566928,1.953125,0.0018892894674999994,0.13528800010408032,2.5652454346456683,1.171875
1,-0.0051830808789062495,0.24827065551760719,4.7790478503937015,1.953125,0.012281729098437503,0.20991699560353594,4.636324802362205,1.953125,-0.005573643096875001,0.14112331487923596,2.5663370629921256,0.78125
1,0.01673599684765625,0.243663346218037,4.966015429133858,1.953125,9.632801953125131e-05,0.2178408212239268,4.698521964566928,1.953125,-0.015350566907031248,0.14900414335434997,2.6783255236220476,0.78125
1,-0.004253665031249998,0.25059488658259993,4.875178586614172,1.953125,0.0034412005390625014,0.20376501972492916,4.2566929606299215,6.25,0.0009466613749999995,0.15272371207503718,2.440186391338582,0.78125
1,0.004323237851562498,0.26093044298496715,4.829060999999999,1.953125,0.009405884210937503,0.17109880384711465,3.655551792125985,1.953125,0.022334969843749997,0.1490007507171906,2.089873371653544,0.78125
1,0.006279279468749998,0.26073869635953745,5.454585070866142,1.953125,-0.0032322057046874995,0.19474434017665235,4.105017791496063,1.953125,0.0094497514921875,0.1503981433051557,2.512505825590551,0.78125
1,-0.0152528772421875,0.24511877220507566,5.282426011023622,1.953125,-0.007011200243749993,0.2226908990354295,4.719207987559056,1.953125,-0.0095096758359375,0.14529002285296946,2.733395990551181,0.78125
1,0.0006151886098437504,0.23637422724220458,4.951726100000001,1.953125,0.0029968069453125013,0.2158640398983307,4.598465931496063,1.953125,-0.015820107710937496,0.141701177784823,2.7147418976377953,0.78125
1,0.01125068197703125,0.22990717375522296,5.157029990551182,1.953125,-0.009151527726562504,0.20416421167953358,4.187926396062991,4.296875,-0.016834671265624997,0.14179305485750401,2.4805271661417323,0.78125
1,0.0019483710078125002,0.2239944719507759,5.114720011023622,2.734375,-0.005298511867187505,0.19349858299953576,4.014250811811024,1.5625,-0.003036615421875,0.13695494572519318,2.2039314425196848,0.78125
1,0.004949722148437497,0.26729094076296944,5.418613385826772,1.953125,-0.014431890148437498,0.21320879556661207,4.928107370866142,1.953125,0.0088510372109375,0.1561965037092685,3.0709754094488186,0.78125
1,-0.0064887757421874985,0.2532650672898071,5.373032023622048,1.953125,0.000504964960937499,0.1832956196933291,4.036663086614174,1.953125,-0.0011812048749999995,0.12813601012353604,2.3965733133858267,0.78125
1,0.003121839545703123,0.24331536179268637,5.009840151968505,1.953125,0.007866809914062502,0.1790309969860412,3.7352608299212586,1.953125,-0.0105843984609375,0.13284279816241182,2.4131499905511804,0.78125
1,0.011125118522265626,0.2454577660804041,4.814349490551181,1.953125,0.0050579491875000025,0.18940402308457918,3.9105985188976375,1.953125,-0.0077402196015625,0.14039564277249653,2.4735081220472446,0.78125
1,-0.015572538398437497,0.2535961895389808,4.797544142519684,1.953125,0.004248665367187498,0.19284095699039475,3.950206338582677,1.953125,0.0096498332265625,0.14244447430599952,2.376507717322835,0.78125
1,0.005370283031249999,0.25536335945953614,5.175258642519685,2.734375,0.001301521335937493,0.19246338477824781,3.9413248779527565,1.953125,0.021701321875,0.14297806342268207,2.302596222834645,0.78125
1,0.016819867666406252,0.23999456583903597,5.20407743543307,2.734375,-0.000493861392968746,0.18159838287592223,4.013002070866142,6.25,0.011879301032031248,0.13771918463821956,2.20460815511811,0.78125
1,-0.010952823669531249,0.19787509347199608,4.1261852960629914,1.953125,-0.007514276205468752,0.16836928639322207,3.7335767417322834,4.296875,-0.006261718741406253,0.1349661228090556,2.1215129409448825,0.78125
1,-0.0077522440468750006,0.2050468629175141,4.491449351181103,1.953125,0.0038957828515625015,0.15963198426478487,3.2614278102362206,4.296875,-0.004513306554687499,0.1281074416164966,1.9722011460629918,0.78125
1,0.0025042341718749988,0.2056890207174202,4.672599700787401,1.953125,0.017036635429687502,0.1577061391786266,3.2079976866141733,4.296875,-0.002764138085937499,0.13497309520907635,2.0217355913385826,0.78125
1,0.006332780710937504,0.1829700451996065,4.079049881889764,2.34375,-0.0014396238039062481,0.172451659781131,3.8803065227559053,4.296875,-0.017223630717968747,0.14479120530506726,2.191016867716536,0.78125
1,0.010281299133593748,0.20620021260140708,4.834204728425198,5.078125,-0.009718595272656252,0.17774401098368464,4.282031688110236,5.859375,-0.02428533662421875,0.14739119898969932,2.36655802519685,0.78125
1,-0.008071096296093754,0.22150267445286487,4.882383417401574,2.734375,-0.0031776209453124975,0.17653902260096488,3.9304126141732287,1.5625,-0.0014020196328125012,0.14954845833502148,2.5354872905511816,0.78125
1,-0.020068441409375002,0.2031829750174565,4.3238068847244095,1.5625,-0.00034549196874999674,0.17589128627860137,3.5679078503937,1.5625,0.02278047695476562,0.1378920814378016,2.3022286096141737,0.78125
3,0.016667720390625,0.2693835079416706,3.9798411913385827,1.5625,0.01841750538359375,0.13984108042136448,3.1420781393700783,1.5625,0.007977233817578127,0.11057361284597962,2.052367510393701,0.78125
3,0.004974657196874996,0.31205265687264666,4.9606039685039365,1.5625,0.00529168809296875,0.1478235403229297,3.4655668488188973,1.5625,0.004831622608593751,0.123780022887747,2.489588326771653,0.78125
3,0.0008193714859375013,0.294407484151497,4.98151161023622,1.5625,0.0005391306695312495,0.17063760515530327,3.5150307385826762,1.5625,-0.0104998295625,0.11989993774522392,2.950843214173228,0.78125
3,-0.0007460159453124993,0.2818774400981481,4.75567976456693,1.5625,-0.0030217886562500006,0.1943943518181164,3.7348747330708663,3.90625,-0.006259458671875002,0.12192735808079691,3.074320222047244,0.78125
3,0.004612375603125,0.34746154911696325,5.588768619842519,1.5625,0.016375435289062497,0.18172332024880308,3.6745176188976383,3.90625,0.008587935835937501,0.14004191440939107,3.571093922834646,0.78125
3,-0.002514590029687503,0.36399708913028833,5.688338288346458,1.5625,-9.472820312498437e-06,0.18606980735248302,3.7360507322834646,1.5625,-0.010064095757812499,0.1423825883814387,3.9978549897637796,0.78125
3,1.1816437500002802e-05,0.3180017876291472,4.752344860629921,1.5625,-0.0105581440390625,0.16642032074192245,3.518169721259842,1.5625,0.0027374388750000013,0.1469371723697721,3.9714923173228347,0.78125
3,-0.0022041602914062456,0.30887346750604155,4.180348868503937,1.5625,0.007778970101562496,0.129789491919946,3.2106921551181107,7.421875,0.014726738242187502,0.13582536366929637,3.389187226771653,0.78125
3,-0.01378171267421875,0.3042620672165659,4.337994895275592,1.5625,0.005858488828124999,0.137491732638169,3.205051134645669,5.078125,-0.00042410904687500105,0.12345176338637709,3.3095803027559048,0.78125
3,0.0015739015624999988,0.36484712694923066,6.504300952755905,1.953125,-0.0016072656562499954,0.18583193118302602,3.5229858267716545,1.5625,0.032136656109375,0.1911033496150565,4.174406958267717,0.78125
3,0.03964376218750001,0.3624114737338758,6.285580909448818,1.5625,-0.0086470933671875,0.1751403101001351,3.5424071795275593,1.953125,-0.0108835790859375,0.1759722400581767,3.9970753755905504,0.78125
