Activity_Label,Mean_Acc_X,Std_Acc_X,Mean_Abs_Jerk_Acc_X,Dominant_Freq_Acc_X,Mean_Acc_Y,Std_Acc_Y,Mean_Abs_Jerk_Acc_Y,Dominant_Freq_Acc_Y,Mean_Acc_Z,Std_Acc_Z,Mean_Abs_Jerk_Acc_Z,Dominant_Freq_Acc_Z,Mean_Gyro_X,Std_Gyro_X,Mean_Abs_Jerk_Gyro_X,Dominant_Freq_Gyro_X,Mean_Gyro_Y,Std_Gyro_Y,Mean_Abs_Jerk_Gyro_Y,Dominant_Freq_Gyro_Y,Mean_Gyro_Z,Std_Gyro_Z,Mean_Abs_Jerk_Gyro_Z,Dominant_Freq_Gyro_Z
3,0.04493135937499999,0.3034148434071621,6.704671653543307,2.34375,0.0439817890625,0.2646128264913857,6.969525196850395,3.90625,0.11833172656250002,0.33799341498316193,9.122908267716532,1.953125,-0.775855515625,1.0315004742958949,21.014533858267725,1.953125,-0.49840805468749994,1.8259479989901106,34.34448267716536,1.171875,0.13187977343750001,0.6776894815865063,13.08522834645669,1.5625
3,0.08205496874999998,0.3103063425305995,7.862966141732285,5.46875,-0.06794243750000001,0.2259332072131866,6.750759842519684,1.5625,0.0706726328125,0.32192890608377317,10.021746062992127,3.125,-0.22388536718749996,0.9018647996643699,21.592765748031496,3.125,-0.37035731250000004,2.000902875324743,35.38231456692914,1.171875,0.2087471171875,0.6670970021338565,13.60212086614173,1.5625
3,0.09384346875,0.4180249451596747,9.301420078740156,4.6875,-0.031775234375,0.37669175772760655,8.891492125984254,3.125,0.03687875,0.3730535523172243,9.581485826771651,2.734375,-0.04716463281249999,1.1419290207230268,26.099850393700788,2.734375,0.03534272656249999,2.1219836718393568,37.86824527559053,1.171875,0.15008842187500002,0.8859137592887905,16.696199999999997,1.171875
3,0.003389453125000001,0.056513585537691084,1.4508673228346454,2.734375,-0.009417148437499993,0.08215486368610597,2.3019590551181093,0.390625,0.021519953124999998,0.10081880438888399,2.559493700787402,0.78125,-0.406556,0.383547936834559,5.499073622047245,0.390625,0.09972641406249999,0.4249501318057532,7.083691338582677,0.390625,0.032641445312499996,0.16615241592143118,2.7389066929133854,0.78125
3,0.021579351562499995,0.2748234327858181,5.033268897637794,1.171875,0.015560656249999999,0.20443863033665802,4.361564173228347,3.125,0.0016998046874999954,0.12288653441800097,3.3616106299212594,1.5625,-0.1847973125,0.6969302355752774,10.397179921259843,0.390625,-0.061649718749999985,0.6298703444937589,14.200251181102363,1.5625,-0.0178348828125,0.5841129824590287,6.769694488188977,1.171875
3,0.0010291718750000001,0.45945320794503774,9.367528346456693,2.34375,-0.005037828124999998,0.2991827610530818,8.721411811023623,5.859375,-0.007873265625,0.164640862648613,6.183892913385827,7.03125,-0.029930742187499984,0.7051173239233207,17.17867874015748,2.34375,-0.012547523437499992,0.8373152529526006,21.541073228346452,1.171875,-0.015703929687499986,0.9797489573197372,14.93786850393701,2.34375
3,-0.06944578125,0.36857432824478265,8.08197244094488,2.34375,-0.057882695312499996,0.3343292087863575,8.750360236220475,7.8125,-0.083326234375,0.20622911990423737,6.110185039370078,2.34375,0.8424872421874999,1.05605751332665,19.32017559055118,0.390625,-0.11702625,0.9337866305918406,24.868114173228342,1.171875,-0.11822392187500003,0.8800080598049196,13.073977165354329,1.171875
3,-0.0005707734374999981,0.43719343587359183,10.36542283464567,2.734375,0.023083078124999993,0.2373114419085448,6.96818622047244,6.25,-0.04440421874999999,0.15827789752253874,5.843089763779527,3.90625,0.2751082265625,0.8572602567348204,15.463685826771652,1.171875,-0.0007013749999999763,0.8009557481887752,21.411227952755905,1.171875,-0.12213694531250001,0.9905965185012207,15.992979527559056,1.171875
3,0.020086460937499998,0.47372372637838883,9.754058661417321,2.34375,0.001536953125000011,0.2659765495799706,7.814272047244095,8.59375,0.004645882812499996,0.18267040878038807,7.031833070866141,7.421875,0.033719851562499986,0.794562724189421,17.4584094488189,2.34375,0.039578593749999995,0.8909435000209525,22.164562992125983,1.171875,0.07742589062500001,1.0197372912884246,17.478733464566933,1.171875
3,-0.06472953906250001,0.33710205134324916,8.41657440944882,2.34375,-0.03605283593749999,0.2903704273040671,7.277698031496062,4.296875,-0.11073789843749998,0.17913411917021313,6.243267322834644,1.953125,1.1435169531250002,0.9542121500975528,16.34305866141732,0.390625,-0.1072507265625,0.8656698277885266,22.400449212598424,1.171875,-0.168142234375,0.9087436173090114,14.461691338582675,1.171875
3,0.031852796875000006,0.3954836641962195,8.47634724409449,2.34375,0.010829265624999994,0.2439197598410145,7.145146850393703,7.03125,-0.02144161718749999,0.14040835688604644,4.8546696850393705,7.03125,0.06483352343749998,0.6354597874105111,14.505696062992126,2.34375,0.064142765625,0.7970749989361247,20.81797677165354,1.171875,0.014032343749999995,0.9081246474694983,13.367003543307087,2.34375
3,0.002625531250000002,0.41777026904874587,9.263901574803148,2.34375,-0.004998390624999997,0.27002234344382375,8.065881102362205,5.859375,0.001727039062500003,0.16381341138469296,6.351235433070867,7.03125,0.031210164062500004,0.7539251193529369,17.12574606299213,2.34375,0.004023523437500001,0.9241940084428631,23.955823228346457,1.171875,0.008033226562499995,0.97315902065156,14.552852362204723,2.34375
3,-0.043750046875,0.3258493090169533,8.011930708661417,2.34375,-0.014969640624999989,0.27340880154094954,6.696645669291337,1.953125,-0.10255053125000001,0.17148723226776502,4.563834251968503,1.953125,1.0095191953125,0.8799357098140222,12.497008267716536,0.390625,-0.08632691406250002,0.8562113337378825,22.332590157480308,0.78125,-0.15252061718749998,0.8059359560426382,12.074600787401573,0.78125
3,-0.0024988125000000097,0.3970647261357938,8.772815354330708,2.34375,0.008681468749999997,0.22410359655835432,6.226965354330708,5.859375,-0.015063937500000008,0.15411252380341642,5.51685748031496,8.203125,0.14371853125000003,0.7478854627340583,15.635109055118113,2.34375,0.0580607734375,0.797410800026083,18.126863779527557,1.171875,-0.04524462500000001,0.9564982625197399,14.074503543307086,2.34375
3,0.001102476562500003,0.39423182481867036,8.126999606299211,2.34375,0.004249718750000003,0.22927199983180244,6.351802362204724,6.25,-0.01191114062499999,0.1535481231593583,5.712852755905509,7.421875,0.1284464609375,0.7278814009332893,16.93278543307086,2.34375,0.027362492187500007,0.7936552010003501,17.207675196850392,1.171875,0.019010078124999996,0.9667506262859574,14.779431102362203,2.34375
3,-0.0259873828125,0.3151296461717215,6.94883346456693,2.34375,-0.04921342187499999,0.24895972280215983,6.657226771653542,5.859375,-0.059478031249999994,0.19197123990282278,5.9577917322834635,1.953125,0.8134455703125001,0.7871482597103957,14.266896062992126,1.953125,-0.0988351796875,0.8917098734044561,23.0361157480315,1.171875,-0.163933546875,0.8542437492411679,13.221846062992126,1.171875
3,-0.0007517421875000031,0.35687915297597256,7.431087007874016,2.34375,0.021636632812499997,0.2159549803176894,5.82525905511811,6.640625,-0.046523015625,0.14811185095873194,4.321166929133856,1.953125,0.24636567187499997,0.7842284231140036,13.375955511811023,1.171875,-0.02975999218749999,0.7258717049775016,15.592635039370078,1.171875,-0.11228342968749999,0.8315981887147115,11.378787795275588,1.171875
3,-0.005419812499999996,0.4354826424935712,9.750991732283463,2.34375,-0.026058742187499997,0.2677197444279782,7.260622834645669,6.25,-0.024368367187499997,0.15233888988790495,5.114524015748031,6.25,0.2425700625,0.8401006965884333,15.272351968503935,2.34375,0.0050962656250000266,0.7423745511216071,16.581306299212596,1.171875,0.03921055468750001,1.0280754241875008,16.748726771653544,1.171875
3,-0.004200421875000002,0.2734883416469638,7.49373031496063,1.953125,-0.010795570312499999,0.2116383349629402,5.770864173228346,3.90625,-0.0949957578125,0.16448844041944416,5.104685039370079,1.953125,0.9875943984375,0.8466325895467469,14.240842913385828,0.390625,0.015857195312500016,0.7786848082141157,19.42791338582677,1.171875,-0.08457060937500002,0.7715253114336564,11.929867322834646,1.171875
3,0.009560742187499995,0.38857615138757,8.89171377952756,2.34375,0.0026650624999999956,0.23351744000073332,6.156786614173229,3.90625,-0.0027865468749999926,0.18487553118639288,6.637179133858267,7.8125,-0.0502036484375,0.863087080794462,17.107669291338578,1.171875,-0.037121789062499994,0.8445825514690457,20.411375590551174,1.171875,-0.0522915703125,0.9222286839073142,15.10243346456693,1.171875
3,-0.037725015625,0.45190136183192303,9.768870078740155,2.34375,0.006422882812499996,0.4053440750972141,9.669912992125983,4.296875,0.0005877031249999966,0.2093439349447742,6.341572440944882,5.46875,0.0229678984375,0.8113935899971423,19.3002405511811,2.34375,0.13822652343750003,0.9022132854594476,25.972757874015745,1.171875,0.058483148437499986,1.2013545089222342,21.61615,1.171875
3,-0.008306359374999996,0.29986487179044846,6.721232283464565,5.859375,0.0190724296875,0.31255498084068856,7.171628346456694,3.515625,0.030885476562499993,0.1451780039779273,4.412347244094488,5.859375,-0.5642541875,0.8557131124204769,14.411042519685038,0.78125,-0.08789951562500001,0.7013819888689733,13.834886220472443,0.78125,-0.11951332812499998,0.7863311771234667,12.016831889763779,0.78125
3,-0.0218198984375,0.29884987661851853,6.280029921259842,1.5625,-0.0009928124999999954,0.2457099063238672,5.62127283464567,6.640625,-0.06833030468749998,0.1505100088359761,4.240970472440944,1.953125,0.583017046875,0.7813191252320582,12.475155118110235,0.390625,0.04889363281249999,0.6924565758747289,15.066930314960631,1.171875,-0.017152390625000014,0.862367832762933,12.528331889763779,1.171875
3,0.029460671874999993,0.23154738867731364,7.513422834645669,3.90625,0.02792225781250001,0.43907611668675695,11.234785039370076,6.25,-0.0521116171875,0.23771085461510932,8.555309448818896,1.171875,-0.00966373437499999,1.2818374694245835,18.87018149606299,1.171875,-0.40767505468750004,1.2297977921431034,25.956399606299218,1.171875,-0.0571130546875,0.7485976391434594,12.316187401574803,2.34375
3,-0.09488773437499999,0.21207660684365937,5.761038976377952,4.296875,0.06631528125,0.3296882968882534,9.645661023622045,1.953125,-0.057898546875,0.24809385849361085,7.197014173228347,1.953125,-0.3169014453125,1.179668200726697,17.060887401574806,1.171875,-0.676484109375,1.0240858746537327,19.134685826771655,1.171875,-0.282514890625,0.6230782131154768,10.985553937007872,2.34375
3,-0.04622882812499999,0.22520112953858565,7.994732283464567,4.296875,-0.005532367187500008,0.4172472066850192,15.359657874015745,5.46875,0.008805703125000005,0.34117159396964286,14.912829527559055,8.984375,0.11860832031249999,1.7190209195598039,36.04716417322834,2.734375,-0.08724782031249999,1.1749848789773811,39.792103937007866,1.5625,0.02593553124999999,0.5755890079511071,13.42105118110236,2.734375
3,-0.05756135937500001,0.23363658568138515,6.771183070866142,4.296875,0.071524890625,0.4485346247201344,12.820751181102363,8.984375,-0.04988309375,0.2902120256375726,8.09968622047244,1.953125,-0.43528378125,1.3383779041975177,22.00960393700787,1.5625,-0.9885627500000002,1.215372929571722,23.3613031496063,1.5625,-0.3766654609375,0.6966942042101051,11.04985905511811,0.78125
3,0.047622796875000005,0.23541777391524357,7.8265051181102345,7.03125,0.022538804687499994,0.5113161208684295,17.49418700787402,8.984375,-0.03640243749999999,0.3248186684001252,13.11667874015748,8.59375,-0.004110664062500002,1.6419505775102723,33.65347913385827,1.5625,-0.07573825781250001,1.0784175252593007,34.99588897637796,1.5625,-0.0360744609375,0.5766240527227194,14.18966929133858,2.734375
3,0.04204067187499999,0.22963286269976518,8.041336614173227,4.296875,0.04065716406250001,0.4825016401967552,15.435662204724409,5.859375,-0.0673439296875,0.3135844641828773,11.714031102362203,2.734375,-0.1955493671875,1.6635839298264956,34.08573818897637,1.5625,-0.365587875,1.1682602715395405,29.642651181102362,1.5625,-0.1100214765625,0.6087606204445348,12.780587007874013,2.734375
3,-0.09803286718749998,0.2227904984683751,6.604203937007873,4.6875,0.09832779687499998,0.43537238062586575,13.63794251968504,6.640625,-0.0616694453125,0.2542525491418673,7.659632677165355,1.5625,-0.308724703125,1.225529782164485,20.32561968503937,1.171875,-0.7478997656249999,1.0046690193330035,20.632696062992125,0.390625,-0.30441554687500005,0.5598139092259512,10.827234251968504,1.171875
3,-0.015754921875000005,0.26676560935833166,9.591507086614174,7.03125,0.039855046875,0.47843801310519285,15.281376771653543,6.640625,-0.004797445312499995,0.3404314881615501,12.798648818897636,1.5625,0.006794820312499977,1.8687887421536595,38.7368905511811,1.5625,-0.014218984374999997,1.123154135433793,33.34786299212599,1.5625,0.0007148203124999891,0.601567888718688,14.2443405511811,2.734375
3,-0.0584212421875,0.2090333984050809,6.508510629921261,4.296875,0.081919390625,0.34909740228069397,10.390628346456694,1.5625,-0.017441132812500006,0.3273003431201983,10.53681220472441,1.5625,-0.349715625,1.4335735476412226,25.720857086614178,1.5625,-0.6931577109375,1.1225805404611855,23.385831889763782,1.5625,-0.2142328984375,0.62515924665615,9.978373622047243,0.78125
3,0.0359494609375,0.2384808330493676,7.267879527559055,7.03125,0.006081515625000004,0.38472727642080645,12.485829133858267,10.15625,-0.05364711718749999,0.27451749077567955,9.532925984251968,1.5625,-0.13532689062499997,1.4428630714824335,27.44842677165354,1.5625,-0.3782225859375,0.9618996345858293,23.35803937007874,1.171875,-0.1287404609375,0.5465998600190903,11.357177952755904,1.5625
3,0.037066749999999996,0.23534167846170356,7.461407086614173,4.296875,0.04368061718750002,0.40775122595619884,13.10732283464567,5.859375,-0.066387515625,0.34440547606312155,13.325292913385827,1.5625,-0.201736984375,1.4052762886019456,33.18689960629921,1.5625,-0.5271423671875,1.2338829550213617,32.837732677165356,0.390625,-0.14068617968750002,0.5762052584185012,12.381170472440946,2.734375
3,-0.06642148437499999,0.2550987625942336,6.787872047244094,6.640625,0.0698633125,0.3359581891739783,8.292841338582678,1.5625,-0.0903858203125,0.2639964440293903,8.427336220472444,8.984375,-0.4379690859375,1.2767697947166992,19.98930393700787,1.5625,-0.4796625625,0.8906228408396876,24.060255511811025,1.171875,-0.2233283046875,0.6375799486634324,10.97398307086614,1.5625
3,-0.0676570625,0.25081998096156255,8.734292913385824,7.03125,0.049863570312500015,0.4392039018542115,15.265532283464566,6.25,0.020626609374999993,0.3048191567111257,13.15605905511811,6.25,0.10728512499999998,1.664721869608099,36.89692716535431,1.5625,-0.07595828125000001,1.0570540291279458,32.345620866141736,1.5625,0.03712047656249999,0.5629991099777457,12.974742125984251,3.125
3,-0.0049155156249999984,0.2633156216514456,5.657314173228347,2.734375,0.01675864062499999,0.49923153553603533,12.094198425196852,7.03125,-0.017969132812499997,0.2869044075954451,7.4269003937007865,1.5625,-0.002839289062499986,1.4555343560962906,20.288537401574807,0.78125,0.17347359375,1.1102514220925328,21.914344881889765,3.515625,-0.0983808671875,0.48991322280681393,9.605244094488187,0.78125
3,-0.012878804687499995,0.20666697881004034,4.819225196850393,1.5625,0.0704412109375,0.3432721686141436,9.101116929133859,1.5625,-0.05607156249999999,0.28514821169573784,6.022801181102362,1.5625,-0.0196975,1.419980379924551,17.679839763779526,0.78125,0.01644098437499995,1.3164828816166356,19.063440551181102,0.78125,-0.127761578125,0.5695258155501575,9.088463385826772,0.78125
3,0.086400984375,0.3120298937613486,8.843233070866141,4.296875,0.1149391484375,0.5556178349736147,14.64402244094488,1.953125,0.0754890703125,0.5512249720319251,13.74638464566929,1.953125,0.4336159921875,1.5600143889031446,25.432370866141735,1.171875,-1.10091840625,1.9516532812485443,52.98362834645669,3.125,0.11405417187500001,0.7855710071823961,15.110158661417321,2.734375
3,0.05010339843749999,0.3549555104447585,12.852271653543307,1.953125,0.027485281250000007,0.8037603442742387,22.153455905511812,1.953125,0.04747250781250001,0.6620225201550808,21.545699212598425,3.90625,0.014007273437500016,1.6633456228921706,37.89377755905512,1.953125,0.02793271093750002,1.9183725726668122,71.96575787401575,1.953125,0.036596703125000005,0.5894897450261587,19.339405511811023,3.90625
3,0.10590440625,0.35491158896634556,10.70440433070866,4.6875,0.1067848359375,0.610679086912085,14.501865748031497,1.953125,0.05060566406249999,0.5613475730512564,15.47144566929134,1.953125,0.3856212578125,1.512130095376393,28.151505511811028,0.78125,-1.1178870625,1.8345371464086262,53.858900000000006,0.390625,0.117128890625,0.8382878365706592,16.29161496062992,2.734375
3,-0.02398685937500001,0.28924005739317704,10.801062992125981,1.953125,0.030619429687500005,0.8849050303672218,23.62927913385827,1.953125,0.08367039843749999,0.6809623909258561,21.24597834645669,3.515625,0.08660609374999999,1.5791665209316237,34.89541968503936,1.953125,0.020358953124999996,1.7795975722341952,68.60209566929134,1.953125,-0.018231320312499986,0.5497591055153147,17.108908267716544,1.953125
3,0.07769085156250001,0.455272494610029,12.025655118110233,5.078125,0.149276640625,0.8368741307768331,21.39954212598425,1.953125,0.07966786718749999,0.6103609706352997,17.163645669291338,1.5625,0.163970625,1.7939175052221212,35.771354724409456,1.171875,-1.160173796875,1.9888186584169145,63.06612755905511,8.203125,0.11747001562499998,0.9251501980819029,19.48509724409449,2.734375
3,0.052731156249999994,0.33347672652285265,10.398880708661416,3.90625,0.04360493749999999,0.8168626187673381,25.054316141732286,1.953125,0.019968929687499998,0.7158792731741045,24.266733464566933,7.8125,0.050245968750000015,1.6690778308709684,40.84265039370078,1.953125,0.006193687499999961,1.7470851321990704,72.84050236220473,5.859375,0.006910859375000005,0.5793084433328772,17.358076377952756,3.90625
3,0.1282677109375,0.31669105946371834,9.518630314960628,3.90625,0.11426753906250002,0.7631505328540398,20.995515748031497,1.953125,0.080544796875,0.6427243322823455,17.561290551181095,1.953125,0.34703432031250003,1.6556388353602456,33.30142244094488,1.953125,-1.1196831640625,2.1899961030643547,63.72880236220473,0.390625,0.143598484375,0.7686747650571444,16.632753543307086,0.78125
3,-0.0024279062500000004,0.3284962161291644,10.307712204724409,3.90625,0.006522085937499991,0.9044700935818979,26.37539606299212,1.953125,0.10913035937499999,0.7531598920941329,23.87748267716536,3.90625,0.02922719531250001,1.6589663909130807,41.8461405511811,1.953125,-0.14321871875,2.121277539474031,78.66411141732281,9.375,0.013617781249999995,0.5972158396346062,19.939184251968502,5.46875
3,0.14320451562499997,0.3343157315150414,9.070764173228344,0.390625,0.061098875000000004,0.6751517308398975,16.71455590551181,1.5625,0.137607828125,0.6677957537585185,16.924532677165352,3.125,0.27951786718750005,1.6134551897003204,31.96971968503937,0.78125,-0.9663239609374998,2.2575114739078446,58.34474842519685,0.390625,0.1398230390625,0.7268013452596955,15.311052362204723,2.34375
3,0.038695476562500004,0.3936447798840378,13.01940590551181,4.296875,0.06712122656249998,0.9494397913437249,28.094951574803144,1.953125,0.007780828125000017,0.9332229562417356,29.03429606299213,7.8125,0.0055942734375000105,1.8142536195458232,41.872009055118106,1.5625,-0.22860871875000002,2.296666973499569,86.69706692913384,6.25,0.07023884375,0.6742095258256544,20.73655590551181,3.90625
3,-0.006033531250000003,0.29403151410895084,7.839432283464566,3.515625,0.11466996093750001,0.6159934860870766,15.9038937007874,3.515625,0.09347169531250002,0.6268264264546316,12.951364173228344,2.734375,-0.11837486718749997,1.9980244027324818,33.419531102362214,0.78125,0.701742421875,1.7805133521569374,47.38439015748031,0.78125,0.0032576562499999975,0.695999743705193,14.843077559055116,2.734375
3,-0.005613664062500001,0.3560063889899238,10.542960629921257,3.515625,0.11282796875,0.8144132718888022,19.936948425196853,5.46875,0.0769145,0.23945300278323142,10.036172047244092,10.9375,0.10907039843750002,1.13683263372508,24.666929921259836,1.953125,-0.0029403437499999907,1.4319419657594827,44.72747086614174,1.953125,0.10524046875,1.6628094895741399,28.827071259842516,1.953125
3,0.10599914843750001,0.4054522536782439,9.568665354330706,3.90625,0.051387242187500015,0.5079587825467446,12.033170866141733,1.953125,0.1650674453125,0.37351398447897016,10.517023228346458,0.390625,-0.449693015625,1.077236755530977,22.968312598425197,1.953125,-1.1030781484374999,1.2919442377838435,29.869544881889762,0.390625,0.20509471875000002,1.2893428021164923,19.09478188976378,0.78125
3,0.09929155468749999,0.37420625966489074,10.700376771653543,3.90625,0.006347320312500003,0.7456346873727665,19.341759842519686,1.953125,-0.08959854687499999,0.2596921657462885,11.221283464566927,3.90625,0.02798973437500002,1.2435556813324737,23.429799606299213,1.953125,-0.03500302343750002,1.3396761577577332,37.74746377952755,1.953125,0.036513703125000005,1.6036103465963107,27.967831102362208,1.953125
3,0.048667609375,0.40487520437888935,11.65272440944882,4.296875,0.054896062499999995,0.6444069834657427,18.219788582677168,1.953125,0.10468225,0.3705771106544704,14.138145275590551,0.390625,-0.3797058125,1.2330902820284475,32.02252440944882,1.953125,-1.151224578125,1.4615011563168032,38.14234173228346,0.390625,0.172845671875,1.3816073512136433,25.187569685039367,1.171875
3,-0.02397334375,0.3508480633866504,10.726846062992125,1.953125,0.0765894140625,0.7898023374377894,19.78487559055118,1.953125,0.07801720312499999,0.258817678477303,10.409822440944883,5.46875,0.07424835937500002,1.2564582927307189,23.08493188976378,1.953125,0.014690257812500006,1.3369653999151414,41.498812598425204,1.953125,0.05789341406249999,1.541123743274994,27.839487401574804,1.953125
3,0.1013308359375,0.39191418710088777,10.082159055118108,3.125,0.036294070312499996,0.6297212045417299,15.303559055118109,1.953125,0.17756381249999997,0.33877899202131834,11.041807874015749,2.34375,-0.3688945078125,1.1747148425418041,24.95775472440945,1.953125,-0.9708182421874999,1.3163398797706367,37.89356771653544,1.5625,0.11213422656250002,1.3590713350241466,23.399876771653542,1.953125
3,0.09194509375,0.32946784268371787,9.856232283464566,3.515625,-0.015001414062499998,0.7593335624595378,18.436824803149605,1.5625,-0.041560390625,0.2638796474674592,9.589137401574805,3.515625,-0.05265432812500001,1.2457619850092134,23.727809448818896,1.5625,-0.28701084375,1.3466714123633132,34.783364960629925,3.515625,0.06938529687499997,1.4267236527878597,24.795194094488185,1.5625
3,0.040575328125000004,0.44856016616541583,9.513557874015747,3.90625,0.08419774218750001,0.6173850392827605,14.593199606299212,1.953125,0.0735236484375,0.2945032878637189,9.541390551181102,7.8125,-0.36808704687500005,1.0730432845435005,23.4170562992126,1.953125,-1.027178859375,1.2878753946123627,35.691652755905515,0.390625,0.21658682812500002,1.368157112528497,23.714075984251966,1.171875
3,0.010065226562500005,0.3220318627525033,10.947811417322834,1.953125,0.05178687500000001,0.8076160464147416,18.51794488188977,1.953125,0.0709185234375,0.253581581052669,11.524411417322838,6.25,-0.012731125000000038,1.0771580159441123,23.540273228346457,1.5625,-0.13979692187499998,1.2862123732709263,39.362861023622045,1.5625,0.081301140625,1.4688683221794567,27.054380708661416,1.5625
3,-0.08142647656249999,0.37733064817463485,8.62809724409449,1.953125,0.08830413281250002,0.4322146318337607,11.122680708661415,1.953125,0.0566561953125,0.30550059840026955,8.550335039370076,3.125,-0.07762815625,0.9354931808870292,18.188196850393698,1.171875,0.2969581640625,1.4552782570723415,32.3400531496063,0.390625,-0.0822668046875,1.2287257316810858,21.088800000000003,1.171875
3,-0.11196374218749999,0.3608632114806507,9.008843700787402,3.90625,0.06959189062500001,0.40277844075560854,9.507310236220473,1.953125,-0.042921101562499994,0.2758808644131398,8.31242244094488,1.953125,0.148266671875,1.2771405808788063,19.08092716535434,1.171875,0.18409836718749994,1.1832042311427373,25.521169685039368,1.953125,0.180504625,1.25669180887378,18.011601968503935,1.171875
3,-0.04564150781249999,0.27856968137949784,8.204303543307086,1.5625,0.04176735937499999,0.6622357602411572,15.9057437007874,1.5625,0.14669957812499998,0.2645313575042785,10.06998346456693,3.125,-0.24713744531249998,1.0642201237951552,21.85155669291338,1.5625,-0.4831819921875,1.0575529443573861,27.377783858267716,0.390625,0.026925976562499995,1.3033331855343382,21.716371653543305,1.5625
